date,instrument,side,t1,ret,bin,trgt,h,pt_mult,sl_mult,sigma_method,avg_uniqueness
2022-05-06,rb1s,-1,2022-05-20,-0.02075019890978025,0,0.09099057061818781,10,1.5,1.0,garch,0.11536796536796538
2022-05-09,rb1s,-1,2022-05-16,-0.1046157228368958,0,0.09099057061818781,10,1.5,1.0,garch,0.11501322751322751
2022-05-10,rb1s,1,2022-05-24,0.08343922043715124,1,0.09099057061818781,10,1.5,1.0,garch,0.11064541519086975
2022-05-11,rb1s,1,2022-05-25,0.051152142554476754,1,0.09099057061818781,10,1.5,1.0,garch,0.10754624163715071
2022-05-12,rb1s,-1,2022-05-26,-0.04011392905870648,0,0.09099057061818781,10,1.5,1.0,garch,0.10570969434605798
2022-05-13,rb1s,-1,2022-05-27,-0.02786160442755592,0,0.09099057061818781,10,1.5,1.0,garch,0.10488324806506624
2022-05-16,rb1s,-1,2022-05-31,-0.012339933597625974,0,0.09099057061818781,10,1.5,1.0,garch,0.10488324806506627
2022-05-17,rb1s,-1,2022-06-01,-0.07419290933791078,0,0.09099057061818781,10,1.5,1.0,garch,0.10387314705496524
2022-05-18,rb1s,-1,2022-05-27,-0.09339102793522636,0,0.09099057061818781,10,1.5,1.0,garch,0.09996843434343435
2022-05-19,rb1s,-1,2022-06-01,-0.10503071524762309,0,0.09099057061818781,10,1.5,1.0,garch,0.09719416386083052
2022-05-20,rb1s,-1,2022-06-01,-0.10350435039596007,0,0.09099057061818781,10,1.5,1.0,garch,0.09545454545454546
2022-05-23,rb1s,-1,2022-06-01,-0.10635291523228685,0,0.09099057061818781,10,1.5,1.0,garch,0.09480519480519481
