date,instrument,side,t1,ret,bin,trgt,h,pt_mult,sl_mult,sigma_method,avg_uniqueness
2021-01-05,pl1s,1,2021-02-03,-0.004555198291064877,0,0.08190920843404945,20,1.5,2.0,garch,0.050777737995783105
2021-01-07,pl1s,-1,2021-02-05,-0.007469322432282377,0,0.08190920843404945,20,1.5,2.0,garch,0.05128098022834865
2021-01-08,pl1s,1,2021-02-08,0.09698497152693641,1,0.08190920843404945,20,1.5,2.0,garch,0.051406293511556664
2021-01-11,pl1s,1,2021-02-08,0.12502393259789857,1,0.08190920843404945,20,1.5,2.0,garch,0.051476608187134495
2021-01-12,pl1s,-1,2021-02-10,-0.1677280389534379,0,0.08190920843404945,20,1.5,2.0,garch,0.05179615705931496
2021-01-13,pl1s,-1,2021-02-11,-0.12271540470070241,0,0.08190920843404945,20,1.5,2.0,garch,0.05239139515455305
2021-01-14,pl1s,-1,2021-02-12,-0.11772017045021888,0,0.08190920843404945,20,1.5,2.0,garch,0.052986633249791144
2021-01-15,pl1s,-1,2021-02-16,-0.17405266538457265,0,0.08190920843404945,20,1.5,2.0,garch,0.053780284043441935
2021-01-19,pl1s,-1,2021-02-16,-0.17179487180096675,0,0.08190920843404945,20,1.5,2.0,garch,0.05396929824561404
2021-01-20,pl1s,-1,2021-02-18,-0.14179505554058114,0,0.08190920843404945,20,1.5,2.0,garch,0.05559434300035804
2021-01-21,pl1s,-1,2021-02-19,-0.14636524822990893,0,0.08190920843404945,20,1.5,2.0,garch,0.05638799379400883
2021-01-22,pl1s,-1,2021-02-22,-0.15356243252751822,0,0.08190920843404945,20,1.5,2.0,garch,0.057670045076060106
2021-01-25,pl1s,-1,2021-02-19,-0.1705440391102655,0,0.08190920843404945,20,1.5,2.0,garch,0.057060414193378185
2021-01-26,pl1s,-1,2021-02-24,-0.13590391908978972,0,0.09075763034090877,20,1.5,2.0,garch,0.059972504521376695
2021-01-28,pl1s,1,2021-02-10,0.16271913464827348,1,0.09075763034090877,20,1.5,2.0,garch,0.05350877192982455
2021-01-29,pl1s,1,2021-02-10,0.15539288361622416,1,0.09075763034090877,20,1.5,2.0,garch,0.05360623781676413
2021-02-01,pl1s,-1,2021-03-02,-0.06638566912813704,0,0.09075763034090877,20,1.5,2.0,garch,0.06242602979113373
2021-02-02,pl1s,1,2021-02-10,0.13768248174624786,1,0.09075763034090877,20,1.5,2.0,garch,0.053884711779448626
2021-02-04,pl1s,1,2021-02-12,0.14143245693671846,1,0.09075763034090877,20,1.5,2.0,garch,0.056286549707602336
2021-02-05,pl1s,1,2021-02-19,0.14130626654905876,1,0.09075763034090877,20,1.5,2.0,garch,0.06098788638262322
2021-02-08,pl1s,1,2021-03-09,0.00017018380503852626,1,0.09075763034090877,20,1.5,2.0,garch,0.06221764234258705
2021-02-09,pl1s,-1,2021-03-10,-0.006195579370779747,0,0.09075763034090877,20,1.5,2.0,garch,0.06197895037457178
2021-02-10,pl1s,-1,2021-03-11,0.03576870639183494,1,0.09075763034090877,20,1.5,2.0,garch,0.061601021425214265
2021-02-11,pl1s,-1,2021-03-12,0.037449879708434386,1,0.09075763034090877,20,1.5,2.0,garch,0.061362329457198994
2021-02-12,pl1s,-1,2021-03-15,0.039316918188180394,1,0.09075763034090877,20,1.5,2.0,garch,0.06065371267715364
2021-02-16,pl1s,-1,2021-03-16,0.04728040012572199,1,0.09075763034090877,20,1.5,2.0,garch,0.05994509589710829
2021-02-17,pl1s,-1,2021-03-17,0.04643396676815914,1,0.09075763034090877,20,1.5,2.0,garch,0.05903806641865024
2021-02-18,pl1s,-1,2021-03-18,0.044873303522561137,1,0.09075763034090877,20,1.5,2.0,garch,0.05790427957057768
2021-02-19,pl1s,-1,2021-03-19,0.07192019179386566,1,0.09075763034090877,20,1.5,2.0,garch,0.05699725009211963
2021-02-22,pl1s,-1,2021-03-22,0.07653969294806295,1,0.09075763034090877,20,1.5,2.0,garch,0.056090220613661576
2021-02-23,pl1s,-1,2021-03-23,0.05228357975912867,1,0.09075763034090877,20,1.5,2.0,garch,0.05469479064680304
2021-02-24,pl1s,-1,2021-03-24,0.061241661274546,1,0.09075763034090877,20,1.5,2.0,garch,0.0532993606799445
2021-02-25,pl1s,-1,2021-03-25,0.062402369113720324,1,0.09683074149829363,20,1.5,2.0,garch,0.05216557383187194
2021-02-26,pl1s,-1,2021-03-26,0.006349099451766871,1,0.09683074149829363,20,1.5,2.0,garch,0.05103178698379937
2021-03-01,pl1s,-1,2021-03-29,0.009345723440933984,1,0.09683074149829363,20,1.5,2.0,garch,0.05012475750534132
2021-03-02,pl1s,-1,2021-03-30,0.04747652645253375,1,0.09683074149829363,20,1.5,2.0,garch,0.04941614072529597
2021-03-03,pl1s,1,2021-03-31,0.004858569123573853,1,0.09683074149829363,20,1.5,2.0,garch,0.048882593973261834
2021-03-04,pl1s,1,2021-04-01,0.06102796712499736,1,0.09683074149829363,20,1.5,2.0,garch,0.048349047221227674
2021-03-05,pl1s,1,2021-04-05,0.06867062367204291,1,0.09683074149829363,20,1.5,2.0,garch,0.04797111827187016
2021-03-08,pl1s,1,2021-04-06,0.07296631069114401,1,0.09683074149829363,20,1.5,2.0,garch,0.047845804988662144
2021-03-09,pl1s,1,2021-04-07,0.04458707576955412,1,0.09683074149829363,20,1.5,2.0,garch,0.047845804988662144
2021-03-10,pl1s,1,2021-04-08,0.024543203464104657,1,0.09683074149829363,20,1.5,2.0,garch,0.047959183673469394
2021-03-11,pl1s,1,2021-04-09,0.0024808497796955375,1,0.09683074149829363,20,1.5,2.0,garch,0.04807256235827665
2021-03-12,pl1s,1,2021-04-12,-0.024496097551315432,0,0.09683074149829363,20,1.5,2.0,garch,0.04818594104308391
2021-03-15,pl1s,1,2021-04-13,-0.0465017501304662,0,0.09683074149829363,20,1.5,2.0,garch,0.048299319727891164
2021-03-16,pl1s,1,2021-04-14,-0.037413914402240844,0,0.09683074149829363,20,1.5,2.0,garch,0.04841269841269842
2021-03-17,pl1s,1,2021-04-15,-0.0025740384064306676,0,0.09683074149829363,20,1.5,2.0,garch,0.04852607709750568
2021-03-18,pl1s,1,2021-04-16,-0.01052589825382133,0,0.09683074149829363,20,1.5,2.0,garch,0.048639455782312935
2021-03-19,pl1s,1,2021-04-19,0.0019931899376872675,1,0.09683074149829363,20,1.5,2.0,garch,0.048878147750328206
