date,instrument,side,t1,ret,bin,trgt,h,pt_mult,sl_mult,sigma_method,avg_uniqueness
2020-07-01,ho1s,-1,2020-07-23,-0.04543181769585791,0,0.1444711584938439,15,0.75,0.5,garch,0.6875
2020-07-10,ho1s,-1,2020-07-31,0.019797697419711602,1,0.1444711584938439,15,0.75,0.5,garch,0.6875
2020-09-08,ho1s,1,2020-09-17,0.07708024703576699,1,0.07141911130926547,15,0.75,0.5,garch,1.0
2020-09-21,ho1s,1,2020-10-06,0.06093568889828371,1,0.07141911130926547,15,0.75,0.5,garch,0.2732473544973545
2020-09-22,ho1s,1,2020-10-06,0.07177638390263552,1,0.07141911130926547,15,0.75,0.5,garch,0.20717893217893216
2020-09-23,ho1s,1,2020-10-06,0.06333870884245196,1,0.07141911130926547,15,0.75,0.5,garch,0.1778968253968254
2020-09-24,ho1s,1,2020-10-15,0.05530895661226576,1,0.09365595658714115,15,0.75,0.5,garch,0.19972718253968252
2020-09-25,ho1s,1,2020-10-16,0.04041295038923498,1,0.09365595658714115,15,0.75,0.5,garch,0.2049355158730159
2020-09-29,ho1s,1,2020-10-20,0.05180603596732647,1,0.09365595658714115,15,0.75,0.5,garch,0.24243551587301587
2020-09-30,ho1s,1,2020-10-02,-0.05832320553445969,0,0.09365595658714115,15,0.75,0.5,garch,0.1263227513227513
2020-10-01,ho1s,1,2020-10-22,0.03173332598220169,1,0.09365595658714115,15,0.75,0.5,garch,0.3480902777777778
2020-10-02,ho1s,1,2020-10-06,0.09548387523421953,1,0.09365595658714115,15,0.75,0.5,garch,0.12037037037037036
2020-10-23,ho1s,1,2020-10-29,-0.061723070760996146,0,0.09048062165099151,15,0.75,0.5,garch,0.4833333333333333
2020-10-26,ho1s,1,2020-11-09,0.07873038225867846,1,0.09048062165099151,15,0.75,0.5,garch,0.5227272727272727
2020-10-27,ho1s,1,2020-10-29,-0.06220880777470017,0,0.09048062165099151,15,0.75,0.5,garch,0.3055555555555555
2020-10-29,ho1s,1,2020-11-04,0.07967614337688578,1,0.09048062165099151,15,0.75,0.5,garch,0.3166666666666666
2020-10-30,ho1s,1,2020-11-04,0.08067040392714331,1,0.09048062165099151,15,0.75,0.5,garch,0.3333333333333333
2020-12-18,ho1s,-1,2021-01-12,-0.05431067510149923,0,0.09084755264481036,15,0.75,0.5,garch,0.5520833333333333
2020-12-21,ho1s,-1,2021-01-08,-0.06808481881670536,0,0.09084755264481036,15,0.75,0.5,garch,0.4487179487179486
2021-01-04,ho1s,1,2021-01-07,0.05205198799460464,1,0.06619046627353649,15,0.75,0.5,garch,0.3333333333333333
2021-06-17,ho1s,1,2021-07-09,0.04112576986506822,1,0.07111284547433498,15,0.75,0.5,garch,0.6135416666666667
2021-06-28,ho1s,1,2021-07-19,-0.06393813584030683,0,0.05141497981651454,15,0.75,0.5,garch,0.31
2021-06-29,ho1s,1,2021-07-19,-0.06556836679861444,0,0.05141497981651454,15,0.75,0.5,garch,0.29642857142857143
2021-07-07,ho1s,1,2021-07-13,0.045617735081075805,1,0.05141497981651454,15,0.75,0.5,garch,0.22999999999999998
2021-07-08,ho1s,1,2021-07-19,-0.06376155355640045,0,0.05141497981651454,15,0.75,0.5,garch,0.2791666666666667
2021-11-03,ho1s,1,2021-11-17,-0.028794417185609045,0,0.0570144213475373,15,0.75,0.5,garch,0.32121212121212117
2021-11-04,ho1s,1,2021-11-19,-0.04703731331359984,0,0.0570144213475373,15,0.75,0.5,garch,0.25277777777777777
2021-11-05,ho1s,1,2021-11-17,-0.037139601030173774,0,0.0570144213475373,15,0.75,0.5,garch,0.22592592592592592
2021-11-08,ho1s,1,2021-11-17,-0.041627825244688665,0,0.0570144213475373,15,0.75,0.5,garch,0.2125
2021-11-12,ho1s,1,2021-11-19,-0.045887590073340756,0,0.0570144213475373,15,0.75,0.5,garch,0.19999999999999998
2021-11-15,ho1s,1,2021-11-19,-0.043659561346870546,0,0.0570144213475373,15,0.75,0.5,garch,0.2
2021-11-18,ho1s,1,2021-11-19,-0.038003354233924425,0,0.0570144213475373,15,0.75,0.5,garch,0.25
2021-11-22,ho1s,1,2021-11-26,-0.10046467454751318,0,0.0570144213475373,15,0.75,0.5,garch,0.875
2021-11-26,ho1s,1,2021-12-07,0.06404553579365335,1,0.076615624334205,15,0.75,0.5,garch,0.3145833333333333
2021-11-29,ho1s,1,2021-11-30,-0.04091798265132984,0,0.076615624334205,15,0.75,0.5,garch,0.41666666666666663
2021-11-30,ho1s,1,2021-12-07,0.07974567312866654,1,0.076615624334205,15,0.75,0.5,garch,0.25277777777777777
2021-12-01,ho1s,1,2021-12-07,0.07101247034055636,1,0.076615624334205,15,0.75,0.5,garch,0.23666666666666664
2021-12-02,ho1s,1,2021-12-07,0.057620997644717065,1,0.076615624334205,15,0.75,0.5,garch,0.21250000000000002
2021-12-03,ho1s,1,2021-12-07,0.06014106479616377,1,0.076615624334205,15,0.75,0.5,garch,0.20000000000000004
2021-12-14,ho1s,1,2021-12-27,0.06002784910070913,1,0.076615624334205,15,0.75,0.5,garch,0.3288359788359788
2021-12-15,ho1s,1,2021-12-27,0.05907304293527815,1,0.076615624334205,15,0.75,0.5,garch,0.24494047619047618
2021-12-16,ho1s,1,2021-12-20,-0.04116842440600166,0,0.076615624334205,15,0.75,0.5,garch,0.26111111111111107
2021-12-17,ho1s,1,2021-12-27,0.059311586367594815,1,0.076615624334205,15,0.75,0.5,garch,0.1876984126984127
2021-12-20,ho1s,1,2021-12-22,0.06108416367934488,1,0.076615624334205,15,0.75,0.5,garch,0.18888888888888888
2021-12-21,ho1s,1,2021-12-30,0.0599182767214288,1,0.076615624334205,15,0.75,0.5,garch,0.1727891156462585
2021-12-22,ho1s,1,2022-01-05,0.06389178620164526,1,0.076615624334205,15,0.75,0.5,garch,0.18095238095238095
2021-12-23,ho1s,1,2022-01-11,0.10338297486407111,1,0.10152086303050815,15,0.75,0.5,garch,0.20329670329670332
2021-12-27,ho1s,1,2022-01-11,0.09326624079265433,1,0.10152086303050815,15,0.75,0.5,garch,0.20634920634920637
2021-12-28,ho1s,1,2022-01-11,0.08581109892947958,1,0.10152086303050815,15,0.75,0.5,garch,0.21212121212121213
2021-12-29,ho1s,1,2022-01-11,0.0829672213515491,1,0.10152086303050815,15,0.75,0.5,garch,0.21333333333333332
2022-05-31,ho1s,-1,2022-06-01,-0.0529351963558633,0,0.08691067674896198,15,0.75,0.5,garch,1.0
2022-06-02,ho1s,-1,2022-06-09,-0.04640718451270853,0,0.08691067674896198,15,0.75,0.5,garch,1.0
2020-01-03,rb1s,1,2020-01-08,-0.05718206741629972,0,0.06664499529234379,15,0.75,0.5,garch,0.5208333333333333
2020-01-06,rb1s,1,2020-01-08,-0.06019151841344561,0,0.06664499529234379,15,0.75,0.5,garch,0.3611111111111111
