scope,instrument,date,t1,partition,side,sigma,pt,sl,h,ret,label,touch
global,cl1s,2021-07-06,2021-07-15,val,1.0,0.012318699480434629,2.5,1.5,10,-0.02056016714678255,0,sl
global,cl1s,2021-07-07,2021-07-09,val,1.0,0.012842610136811542,2.5,1.5,10,0.03268698102694545,1,pt
global,cl1s,2021-07-08,2021-07-19,val,1.0,0.012960578871077868,2.5,1.5,10,-0.08421208923581913,0,sl
global,cl1s,2021-07-09,2021-07-15,val,1.0,0.013688773140787577,2.5,1.5,10,-0.036192321241516834,0,sl
global,cl1s,2021-07-12,2021-07-15,val,1.0,0.01377007201167743,2.5,1.5,10,-0.03020916930332951,0,sl
global,cl1s,2021-07-13,2021-07-14,val,1.0,0.014054655705978993,2.5,1.5,10,-0.028172757082053024,0,sl
global,cl1s,2021-07-14,2021-07-19,val,1.0,0.015305746642172343,2.5,1.5,10,-0.08659140971180168,0,sl
global,cl1s,2021-07-15,2021-07-19,val,1.0,0.01584613509872544,2.5,1.5,10,-0.0704679178941423,0,sl
global,cl1s,2021-07-16,2021-07-19,val,1.0,0.01537751287291854,2.5,1.5,10,-0.07280603677550579,0,sl
global,cl1s,2021-07-19,2021-07-21,val,1.0,0.02289492249701572,2.5,1.5,10,0.059532780733484225,1,pt
global,cl1s,2021-07-20,2021-07-22,val,1.0,0.022229569374439855,2.5,1.5,10,0.07008928532148206,1,pt
global,cl1s,2021-07-21,2021-08-04,val,1.0,0.02478246536428104,2.5,1.5,10,-0.030583214893034505,0,vert
global,cl1s,2021-07-22,2021-08-04,val,1.0,0.025349539794230824,2.5,1.5,10,-0.05228758136326406,0,sl
global,cl1s,2021-07-23,2021-08-04,val,1.0,0.025344489926443094,2.5,1.5,10,-0.0543915636787502,0,sl
global,cl1s,2021-07-26,2021-08-04,val,1.0,0.025220592614307424,2.5,1.5,10,-0.05228758136326406,0,sl
global,cl1s,2021-07-27,2021-08-04,val,1.0,0.025002851324454393,2.5,1.5,10,-0.048848569248963636,0,sl
global,cl1s,2021-07-28,2021-08-04,val,1.0,0.02511866744366211,2.5,1.5,10,-0.0585716258950022,0,sl
global,cl1s,2021-07-29,2021-08-03,val,1.0,0.025364038436197417,2.5,1.5,10,-0.04156479197289853,0,sl
global,cl1s,2021-07-30,2021-08-03,val,1.0,0.02479531090241177,2.5,1.5,10,-0.045841785029100746,0,sl
global,cl1s,2021-08-02,2021-08-04,val,1.0,0.026107597980841994,2.5,1.5,10,-0.04364299728593868,0,sl
global,cl1s,2021-08-03,2021-08-09,val,1.0,0.025673160815431407,2.5,1.5,10,-0.0578231294466055,0,sl
global,cl1s,2021-08-04,2021-08-18,val,1.0,0.026551440059936492,2.5,1.5,10,-0.03971513041431962,0,vert
global,cl1s,2021-08-05,2021-08-18,val,1.0,0.026651280962055886,2.5,1.5,10,-0.052780230474941514,0,sl
global,cl1s,2021-08-06,2021-08-18,val,1.0,0.026091631781674725,2.5,1.5,10,-0.041543440475411586,0,sl
global,cl1s,2021-08-09,2021-08-19,val,1.0,0.026578823544973335,2.5,1.5,10,-0.04140654211841399,0,sl
global,cl1s,2021-08-10,2021-08-18,val,1.0,0.027161071378796354,2.5,1.5,10,-0.04168379161299329,0,sl
global,cl1s,2021-08-11,2021-08-18,val,1.0,0.026841381949774958,2.5,1.5,10,-0.0549687529527344,0,sl
global,cl1s,2021-08-12,2021-08-18,val,1.0,0.026605252137186203,2.5,1.5,10,-0.052780230474941514,0,sl
global,cl1s,2021-08-13,2021-08-18,val,1.0,0.026641634159600296,2.5,1.5,10,-0.04378413404969517,0,sl
global,cl1s,2021-08-16,2021-08-19,val,1.0,0.020708706314284165,2.5,1.5,10,-0.05294556290429697,0,sl
global,cl1s,2021-08-17,2021-08-19,val,1.0,0.02065380347689896,2.5,1.5,10,-0.04280976757522181,0,sl
global,cl1s,2021-08-18,2021-08-20,val,1.0,0.017939072629386727,2.5,1.5,10,-0.047078668809406476,0,sl
global,cl1s,2021-08-19,2021-08-24,val,1.0,0.017523447564392083,2.5,1.5,10,0.06362204691258277,1,pt
global,cl1s,2021-08-20,2021-08-23,val,1.0,0.017742685917630143,2.5,1.5,10,0.056324428516210556,1,pt
global,cl1s,2021-08-23,2021-09-02,val,1.0,0.022526243453161,2.5,1.5,10,0.06627056660988351,1,pt
global,cl1s,2021-08-24,2021-09-08,val,1.0,0.02370041932527782,2.5,1.5,10,0.026058631905217178,1,vert
global,cl1s,2021-08-25,2021-09-09,val,1.0,0.02375570190350316,2.5,1.5,10,-0.0032182561618665506,0,vert
global,cl1s,2021-08-26,2021-09-10,val,1.0,0.02341638513849633,2.5,1.5,10,0.03411450592310428,1,vert
global,cl1s,2021-08-27,2021-09-13,val,1.0,0.023939555730324594,2.5,1.5,10,0.024876346073017697,1,vert
global,cl1s,2021-08-30,2021-09-14,val,1.0,0.022677338020759198,2.5,1.5,10,0.01806097389529926,1,vert
global,cl1s,2021-08-31,2021-09-15,val,1.0,0.02268631985915284,2.5,1.5,10,0.06000000040215214,1,pt
global,cl1s,2021-09-01,2021-09-15,val,1.0,0.021277189079595943,2.5,1.5,10,0.05860912676519203,1,pt
global,cl1s,2021-09-02,2021-09-17,val,1.0,0.021537771347588747,2.5,1.5,10,0.030118956135326114,1,vert
global,cl1s,2021-09-03,2021-09-20,val,1.0,0.02148753587216538,2.5,1.5,10,0.016185917165157937,1,vert
global,cl1s,2021-09-07,2021-09-15,val,1.0,0.020790998296334188,2.5,1.5,10,0.062326261954418705,1,pt
global,cl1s,2021-09-08,2021-09-22,val,1.0,0.020149920395586884,2.5,1.5,10,0.04631476059855477,1,vert
global,cl1s,2021-09-09,2021-09-15,val,1.0,0.020278564050564288,2.5,1.5,10,0.0656002349421747,1,pt
global,cl1s,2021-09-10,2021-09-23,val,1.0,0.020942535552497865,2.5,1.5,10,0.05541817309677355,1,pt
global,cl1s,2021-09-13,2021-09-24,val,1.0,0.020910179517616624,2.5,1.5,10,0.05417157395318295,1,pt
global,cl1s,2021-09-14,2021-09-24,val,1.0,0.020455560642168236,2.5,1.5,10,0.054021961376995664,1,pt
global,cl1s,2021-09-15,2021-09-29,val,1.0,0.02109569959668974,2.5,1.5,10,0.034563804718130475,1,vert
global,cl1s,2021-09-16,2021-09-20,val,1.0,0.020500088376878393,2.5,1.5,10,-0.03081387303986527,0,sl
global,cl1s,2021-09-17,2021-09-27,val,1.0,0.019350339754156703,2.5,1.5,10,0.050543023919007,1,pt
global,cl1s,2021-09-20,2021-09-24,val,1.0,0.019508777527732217,2.5,1.5,10,0.05474764756285544,1,pt
global,cl1s,2021-09-21,2021-09-23,val,1.0,0.015814662845843548,2.5,1.5,10,0.03986381078339485,1,pt
global,cl1s,2021-09-22,2021-09-27,val,1.0,0.01549647168992709,2.5,1.5,10,0.0445798142398961,1,pt
global,cl1s,2021-09-23,2021-10-04,val,1.0,0.015583743127078276,2.5,1.5,10,0.058935879828726945,1,pt
global,cl1s,2021-09-24,2021-10-04,val,1.0,0.015063325665886985,2.5,1.5,10,0.049202487053149335,1,pt
global,cl1s,2021-09-27,2021-10-05,val,1.0,0.01507798924217355,2.5,1.5,10,0.04612326053408533,1,pt
global,cl1s,2021-09-28,2021-10-05,val,1.0,0.01514898195979183,2.5,1.5,10,0.04834639384188044,1,pt
global,cl1s,2021-09-29,2021-10-05,val,1.0,0.014962858664713759,2.5,1.5,10,0.05479085914400339,1,pt
global,cl1s,2021-09-30,2021-10-05,val,1.0,0.014950187059179415,2.5,1.5,10,0.05197920806971745,1,pt
global,cl1s,2021-10-01,2021-10-05,val,1.0,0.014590877264662305,2.5,1.5,10,0.0401950445765622,1,pt
global,cl1s,2021-10-04,2021-10-11,val,1.0,0.014738714907521629,2.5,1.5,10,0.03736150491381429,1,pt
global,cl1s,2021-11-03,2021-11-04,val,1.0,0.013381470257855901,2.5,1.5,10,-0.025352461014491512,0,sl
global,cl1s,2021-11-05,2021-11-17,val,1.0,0.01586527149040038,2.5,1.5,10,-0.03356728857764313,0,sl
global,cl1s,2021-11-08,2021-11-17,val,1.0,0.01564655789004141,2.5,1.5,10,-0.041352539092515794,0,sl
global,cl1s,2021-11-09,2021-11-10,val,1.0,0.016656816955095143,2.5,1.5,10,-0.03339275093043681,0,sl
global,cl1s,2021-11-10,2021-11-17,val,1.0,0.01853078839419164,2.5,1.5,10,-0.034398986379214125,0,sl
global,cl1s,2021-11-11,2021-11-17,val,1.0,0.018394549128094198,2.5,1.5,10,-0.03735768506604875,0,sl
global,cl1s,2021-11-12,2021-11-17,val,1.0,0.018331343808248256,2.5,1.5,10,-0.027825393658389874,0,sl
global,cl1s,2021-11-15,2021-11-17,val,1.0,0.018335256364970774,2.5,1.5,10,-0.028907190301645902,0,sl
global,cl1s,2021-11-16,2021-11-17,val,1.0,0.018194708629937488,2.5,1.5,10,-0.0274642585588476,0,sl
global,cl1s,2021-11-17,2021-11-26,val,1.0,0.018869986593821473,2.5,1.5,10,-0.12121212131729164,0,sl
global,cl1s,2021-11-18,2021-11-19,val,1.0,0.019019256315600606,2.5,1.5,10,-0.03150108398854701,0,sl
global,cl1s,2021-11-19,2021-11-26,val,1.0,0.01970382697528007,2.5,1.5,10,-0.10258098520592751,0,sl
global,cl1s,2021-11-22,2021-11-26,val,1.0,0.019965784907753803,2.5,1.5,10,-0.11205211746973953,0,sl
global,cl1s,2021-11-23,2021-11-26,val,1.0,0.020587258457670014,2.5,1.5,10,-0.13184713395805558,0,sl
global,cl1s,2021-11-24,2021-11-26,val,1.0,0.020005588965129432,2.5,1.5,10,-0.13062890673341798,0,sl
global,cl1s,2021-11-26,2021-12-10,val,1.0,0.036720584647641254,2.5,1.5,10,0.051650770599561246,1,vert
global,cl1s,2021-11-29,2021-12-01,val,1.0,0.037353120355779236,2.5,1.5,10,-0.06261615421702005,0,sl
global,cl1s,2021-11-30,2021-12-14,val,1.0,0.038627653814686976,2.5,1.5,10,0.06875188911054542,1,vert
global,cl1s,2021-12-01,2021-12-07,val,1.0,0.03856509001091363,2.5,1.5,10,0.09882568237219957,1,pt
global,cl1s,2021-12-02,2021-12-16,val,1.0,0.038491582075401744,2.5,1.5,10,0.08818689090837428,1,vert
global,cl1s,2021-12-03,2021-12-17,val,1.0,0.03830836048325182,2.5,1.5,10,0.070482618849242,1,vert
global,cl1s,2021-12-06,2021-12-20,val,1.0,0.039377075307467944,2.5,1.5,10,-0.009729350421250005,0,vert
global,cl1s,2021-12-07,2021-12-21,val,1.0,0.04043749117514969,2.5,1.5,10,-0.009974086037259577,0,vert
global,cl1s,2021-12-08,2021-12-22,val,1.0,0.039793681987077716,2.5,1.5,10,0.008516323708688489,1,vert
global,cl1s,2021-12-09,2021-12-23,val,1.0,0.039411484381257286,2.5,1.5,10,0.0432661723782517,1,vert
global,cl1s,2021-12-10,2021-12-27,val,1.0,0.03953268096474821,2.5,1.5,10,0.05754977534305894,1,vert
global,cl1s,2021-12-13,2021-12-28,val,1.0,0.03952149145039458,2.5,1.5,10,0.06895512567938278,1,vert
global,cl1s,2021-12-14,2021-12-29,val,1.0,0.039492022694664945,2.5,1.5,10,0.08564307436152552,1,vert
global,cl1s,2021-12-15,2021-12-30,val,1.0,0.03952075380285825,2.5,1.5,10,0.08958392296088125,1,vert
global,cl1s,2021-12-16,2021-12-31,val,1.0,0.03959774669553731,2.5,1.5,10,0.04241164238109918,1,vert
global,cl1s,2021-12-17,2022-01-03,val,1.0,0.03960841503502624,2.5,1.5,10,0.07579185512957509,1,vert
global,cl1s,2021-12-20,2021-12-27,val,1.0,0.03954861324685175,2.5,1.5,10,0.101442938236872,1,pt
global,cl1s,2021-12-21,2022-01-05,val,1.0,0.040466767787628345,2.5,1.5,10,0.09462879644766797,1,vert
global,cl1s,2021-12-22,2022-01-06,val,1.0,0.04047541329233511,2.5,1.5,10,0.09208356216476532,1,vert
global,cl1s,2021-12-23,2022-01-07,val,1.0,0.0406677161095012,2.5,1.5,10,0.06925057616604069,1,vert
global,cl1s,2021-12-27,2022-01-10,val,1.0,0.025126935775959394,2.5,1.5,10,0.03519915297139509,1,vert
global,cl1s,2021-12-28,2022-01-11,val,1.0,0.024648952810767084,2.5,1.5,10,0.06896551704347464,1,pt
global,cl1s,2021-12-29,2022-01-11,val,1.0,0.02025372936856278,2.5,1.5,10,0.06086729359272214,1,pt
global,cl1s,2021-12-30,2022-01-11,val,1.0,0.01987819373056567,2.5,1.5,10,0.05494220033979502,1,pt
global,cl1s,2021-12-31,2022-01-06,test,1.0,0.02102517903929185,2.5,1.5,10,0.05650844293759816,1,pt
global,cl1s,2022-01-03,2022-01-11,test,1.0,0.020921329173556106,2.5,1.5,10,0.06756046268026084,1,pt
global,cl1s,2022-01-04,2022-01-11,test,1.0,0.018683791624172618,2.5,1.5,10,0.05494220033979502,1,pt
global,cl1s,2022-01-05,2022-01-11,test,1.0,0.017290308141026015,2.5,1.5,10,0.043288374853526435,1,pt
global,cl1s,2022-01-06,2022-01-14,test,1.0,0.017677808889887722,2.5,1.5,10,0.054748195410437184,1,pt
global,cl1s,2022-01-07,2022-01-12,test,1.0,0.016957528030478345,2.5,1.5,10,0.04740177446241689,1,pt
global,cl1s,2022-01-10,2022-01-12,test,1.0,0.017197064544112222,2.5,1.5,10,0.05637223594025054,1,pt
global,cl1s,2022-01-11,2022-01-18,test,1.0,0.01852194586532258,2.5,1.5,10,0.05084541140079302,1,pt
global,cl1s,2022-01-12,2022-01-26,test,1.0,0.018336412580285292,2.5,1.5,10,0.06346928448517719,1,pt
global,cl1s,2022-01-13,2022-01-19,test,1.0,0.0185702384836291,2.5,1.5,10,0.05121293799438087,1,pt
global,cl1s,2022-01-14,2022-01-26,test,1.0,0.01855188421095482,2.5,1.5,10,0.048619447470408694,1,pt
global,cl1s,2022-01-18,2022-02-01,test,1.0,0.01750817523643432,2.5,1.5,10,0.039726511809418774,1,vert
global,cl1s,2022-01-19,2022-01-24,test,1.0,0.014807302033731623,2.5,1.5,10,-0.02902097891092914,0,sl
global,cl1s,2022-01-20,2022-01-24,test,1.0,0.013955258565192523,2.5,1.5,10,-0.026183518364049974,0,sl
global,cl1s,2022-01-21,2022-01-24,test,1.0,0.01394016408640076,2.5,1.5,10,-0.02149401007941787,0,sl
global,cl1s,2022-01-24,2022-01-26,test,1.0,0.015367229883387293,2.5,1.5,10,0.04849357806393817,1,pt
global,cl1s,2022-01-25,2022-02-03,test,1.0,0.015579484764213954,2.5,1.5,10,0.05455607478027824,1,pt
global,cl1s,2022-01-26,2022-02-04,test,1.0,0.015873093701685423,2.5,1.5,10,0.05678305676391715,1,pt
global,cl1s,2022-01-27,2022-02-03,test,1.0,0.016259815148282557,2.5,1.5,10,0.04225839977049617,1,pt
global,cl1s,2022-01-28,2022-02-04,test,1.0,0.016284304760128644,2.5,1.5,10,0.06323427768427714,1,pt
global,cl1s,2022-01-31,2022-02-04,test,1.0,0.014797876708438316,2.5,1.5,10,0.04719228578877699,1,pt
global,cl1s,2022-02-01,2022-02-04,test,1.0,0.014872963042349101,2.5,1.5,10,0.04659863938172548,1,pt
global,cl1s,2022-02-02,2022-02-04,test,1.0,0.014917766055487123,2.5,1.5,10,0.04588715169770152,1,pt
global,cl1s,2022-02-10,2022-02-14,test,1.0,0.014652404001519058,2.5,1.5,10,0.062082777045457505,1,pt
global,cl1s,2022-02-15,2022-02-28,test,1.0,0.018547788187884877,2.5,1.5,10,0.06107970316136169,1,pt
global,cl1s,2022-02-16,2022-03-01,test,1.0,0.018735264881877822,2.5,1.5,10,0.12610258078016012,1,pt
global,cl1s,2022-02-17,2022-02-28,test,1.0,0.019442523840930506,2.5,1.5,10,0.0630830742743469,1,pt
global,cl1s,2022-02-18,2022-02-28,test,1.0,0.019348040865492976,2.5,1.5,10,0.06107970316136169,1,pt
global,cl1s,2022-02-22,2022-03-01,test,1.0,0.018625527017419312,2.5,1.5,10,0.12512240218867987,1,pt
global,cl1s,2022-02-23,2022-03-01,test,1.0,0.017956237406879228,2.5,1.5,10,0.12280130281675894,1,pt
global,cl1s,2022-02-24,2022-03-01,test,1.0,0.017599593875321503,2.5,1.5,10,0.11421183059511608,1,pt
global,cl1s,2022-02-25,2022-02-28,test,1.0,0.01780752639128514,2.5,1.5,10,0.045092258865481405,1,pt
global,cl1s,2022-02-28,2022-03-01,test,1.0,0.019946596438122154,2.5,1.5,10,0.08033848716297243,1,pt
global,cl1s,2022-03-03,2022-03-07,test,1.0,0.02976397789063392,2.5,1.5,10,0.10894399557938184,1,pt
global,cl1s,2022-03-14,2022-03-21,test,-1.0,0.04859734933844866,2.5,1.5,10,-0.08410617518563202,0,sl
global,cl1s,2022-03-18,2022-03-23,test,-1.0,0.05302278152963522,2.5,1.5,10,-0.1148511008885893,0,sl
global,cl1s,2022-03-21,2022-04-04,test,-1.0,0.05450502958802734,2.5,1.5,10,0.06083477299287732,1,vert
global,cl1s,2022-03-22,2022-04-05,test,-1.0,0.05459939627997176,2.5,1.5,10,0.06689850827162191,1,vert
global,cl1s,2022-03-23,2022-04-06,test,-1.0,0.05532541716014222,2.5,1.5,10,0.16270773528498605,1,pt
global,cl1s,2022-03-24,2022-04-06,test,-1.0,0.05586304967711695,2.5,1.5,10,0.14340395231657688,1,pt
global,cl1s,2022-03-25,2022-04-06,test,-1.0,0.055589607675238906,2.5,1.5,10,0.15513608451344485,1,pt
global,cl1s,2022-03-28,2022-04-11,test,-1.0,0.058051071077306275,2.5,1.5,10,0.11013590019964947,1,vert
global,cl1s,2022-04-13,2022-04-28,test,-1.0,0.045120195062228426,2.5,1.5,10,-0.015126698165270458,0,vert
global,cl1s,2022-04-14,2022-04-29,test,-1.0,0.04162542519421245,2.5,1.5,10,0.015886444677458034,1,vert
global,cl1s,2022-04-27,2022-05-11,test,1.0,0.03669426885576372,2.5,1.5,10,0.036169378574056,1,vert
global,cl1s,2022-04-28,2022-05-12,test,1.0,0.036618709847823054,2.5,1.5,10,0.007308276343315656,1,vert
global,cl1s,2022-04-29,2022-05-13,test,1.0,0.032579741083518986,2.5,1.5,10,0.055401661928684565,1,vert
global,cl1s,2022-05-02,2022-05-10,test,1.0,0.03244854310870773,2.5,1.5,10,-0.05144052485225736,0,sl
global,cl1s,2022-05-03,2022-05-16,test,1.0,0.03190169916183456,2.5,1.5,10,0.11512547597670619,1,pt
global,cl1s,2022-05-04,2022-05-10,test,1.0,0.03374147499819007,2.5,1.5,10,-0.07466839824337346,0,sl
global,cl1s,2022-05-05,2022-05-09,test,1.0,0.03055420904332254,2.5,1.5,10,-0.04775540368655207,0,sl
global,cl1s,2022-05-06,2022-05-09,test,1.0,0.030537089176210657,2.5,1.5,10,-0.06085451411417808,0,sl
global,cl1s,2022-05-09,2022-05-16,test,1.0,0.03398887971582632,2.5,1.5,10,0.10776990980929124,1,pt
global,cl1s,2022-05-10,2022-05-13,test,1.0,0.03346584529028634,2.5,1.5,10,0.10755813948355697,1,pt
global,cl1s,2022-05-11,2022-05-25,test,1.0,0.03283021849272105,2.5,1.5,10,0.06591889624739178,1,vert
global,cl1s,2022-05-12,2022-05-26,test,1.0,0.03190855786345248,2.5,1.5,10,0.09788292799386533,1,pt
global,cl1s,2022-05-13,2022-05-27,test,1.0,0.0326958365353498,2.5,1.5,10,0.06361818885519988,1,vert
global,cl1s,2022-05-16,2022-05-31,test,1.0,0.03337594516239418,2.5,1.5,10,0.025487390607209504,1,vert
global,cl1s,2022-05-17,2022-06-01,test,1.0,0.031194519073618466,2.5,1.5,10,0.051354556233694115,1,vert
global,cl1s,2022-05-18,2022-06-02,test,1.0,0.031839240930856695,2.5,1.5,10,0.09183482809597909,1,pt
global,cl1s,2022-05-19,2022-06-03,test,1.0,0.03214436471048229,2.5,1.5,10,0.08171808168655681,1,pt
global,cl1s,2022-05-20,2022-06-06,test,1.0,0.03177752462273359,2.5,1.5,10,0.07453754078170771,1,vert
global,cl1s,2022-05-23,2022-06-03,test,1.0,0.030381842108292933,2.5,1.5,10,0.07779490434185798,1,pt
global,cl1s,2022-05-24,2022-06-03,test,1.0,0.02989760626533808,2.5,1.5,10,0.08290061045017572,1,pt
global,cl1s,2022-05-25,2022-06-03,test,1.0,0.029894848229138595,2.5,1.5,10,0.07740415124582656,1,pt
global,cl1s,2022-05-26,2022-06-10,test,1.0,0.02995842919994984,2.5,1.5,10,0.05767376618252573,1,vert
global,cl1s,2022-05-27,2022-06-13,test,1.0,0.029844889846015653,2.5,1.5,10,0.05092552366694414,1,vert
global,cl1s,2022-05-31,2022-06-14,test,1.0,0.0299163038141327,2.5,1.5,10,0.037150082751871816,1,vert
global,cl1s,2022-06-01,2022-06-15,test,1.0,0.02895761175931532,2.5,1.5,10,0.0037063902046667874,1,vert
global,cl1s,2022-06-02,2022-06-16,test,1.0,0.027083016053917917,2.5,1.5,10,0.00878586958368932,1,vert
global,cl1s,2022-06-03,2022-06-17,test,1.0,0.027211073747426193,2.5,1.5,10,-0.0706648178877547,0,sl
global,cl1s,2022-06-06,2022-06-17,test,1.0,0.027208990799768212,2.5,1.5,10,-0.06776309608412023,0,sl
global,cl1s,2022-06-07,2022-06-17,test,1.0,0.02206143717671144,2.5,1.5,10,-0.07486748938262211,0,sl
global,cl1s,2022-06-08,2022-06-15,test,1.0,0.019986210825222873,2.5,1.5,10,-0.05259848892758345,0,sl
global,cl1s,2022-06-09,2022-06-15,test,1.0,0.016956879635916477,2.5,1.5,10,-0.047920348015313974,0,sl
global,cl1s,2022-06-10,2022-06-15,test,1.0,0.01726642952030055,2.5,1.5,10,-0.04129279414531073,0,sl
global,cl1s,2022-06-13,2022-06-15,test,1.0,0.015466670437612857,2.5,1.5,10,-0.04335401875985723,0,sl
global,cl1s,2022-06-14,2022-06-15,test,1.0,0.014801195632334181,2.5,1.5,10,-0.027266471648743074,0,sl
global,cl1s,2022-06-15,2022-06-17,test,1.0,0.015527318562095768,2.5,1.5,10,-0.04509682563327244,0,sl
global,es1s,2020-01-03,2020-01-09,train,1.0,0.004425505219996839,2.5,1.5,10,0.012517385257853952,1,pt
global,es1s,2020-01-06,2020-01-13,train,1.0,0.004426997692438488,2.5,1.5,10,0.014259287807840026,1,pt
global,es1s,2020-01-07,2020-01-09,train,1.0,0.004198994150760358,2.5,1.5,10,0.012595626302362328,1,pt
global,es1s,2020-01-08,2020-01-16,train,1.0,0.00425578404898201,2.5,1.5,10,0.017253278124610638,1,pt
global,es1s,2020-01-09,2020-01-16,train,1.0,0.004290009788942483,2.5,1.5,10,0.012362637363175999,1,pt
global,es1s,2020-01-10,2020-01-16,train,1.0,0.004465909639860194,2.5,1.5,10,0.015851137147690153,1,pt
global,es1s,2020-01-13,2020-01-27,train,1.0,0.004445225677248415,2.5,1.5,10,-0.01527471692318838,0,sl
global,es1s,2020-01-14,2020-01-17,train,1.0,0.004475060527334221,2.5,1.5,10,0.011253041360816285,1,pt
global,es1s,2020-01-15,2020-01-27,train,1.0,0.004300849691844248,2.5,1.5,10,-0.016470588232733174,0,sl
global,es1s,2020-01-16,2020-01-24,train,1.0,0.0044244321521356355,2.5,1.5,10,-0.006935021860389079,0,sl
global,es1s,2020-01-17,2020-01-24,train,1.0,0.0044239909612763684,2.5,1.5,10,-0.009473684209383992,0,sl
global,es1s,2020-01-21,2020-01-24,train,1.0,0.004467838514755244,2.5,1.5,10,-0.007832504894701886,0,sl
global,es1s,2020-01-22,2020-01-24,train,1.0,0.004434007708284269,2.5,1.5,10,-0.00790722193015192,0,sl
global,es1s,2020-01-23,2020-01-24,train,1.0,0.0044289843569708465,2.5,1.5,10,-0.009771497295021248,0,sl
global,es1s,2020-01-24,2020-01-27,train,1.0,0.005092455995727886,2.5,1.5,10,-0.01639593137951456,0,sl
global,es1s,2020-01-27,2020-02-04,train,1.0,0.0062992152467694984,2.5,1.5,10,0.018521376753923402,1,pt
global,es1s,2020-01-28,2020-01-31,train,1.0,0.006816941613935076,2.5,1.5,10,-0.01654846335439719,0,sl
global,es1s,2020-01-29,2020-01-31,train,1.0,0.006742195690489299,2.5,1.5,10,-0.014820473644056475,0,sl
global,es1s,2020-01-30,2020-01-31,train,1.0,0.006809707226907775,2.5,1.5,10,-0.019986321148198538,0,sl
global,es1s,2020-01-31,2020-02-04,train,1.0,0.008028264173745017,2.5,1.5,10,0.02341811414191519,1,pt
global,es1s,2020-02-03,2020-02-05,train,1.0,0.00801894103569946,2.5,1.5,10,0.027576644584729415,1,pt
global,es1s,2020-02-04,2020-02-06,train,-1.0,0.008807268203387005,2.5,1.5,10,-0.013865737235035258,0,sl
global,es1s,2020-02-05,2020-02-20,train,1.0,0.009033206609704223,2.5,1.5,10,0.010269865067808803,1,vert
global,es1s,2020-02-06,2020-02-21,train,1.0,0.00892520294675869,2.5,1.5,10,-0.001793587925448148,0,vert
global,es1s,2020-02-07,2020-02-24,train,1.0,0.009024057938638926,2.5,1.5,10,-0.02984513606861039,0,sl
global,es1s,2020-02-10,2020-02-24,train,1.0,0.009115927227453123,2.5,1.5,10,-0.03780196838618466,0,sl
global,es1s,2020-02-11,2020-02-24,train,1.0,0.008995033532598904,2.5,1.5,10,-0.03909158600195406,0,sl
global,es1s,2020-02-12,2020-02-24,train,1.0,0.009078363842598738,2.5,1.5,10,-0.045629344771940694,0,sl
global,es1s,2020-02-13,2020-02-24,train,1.0,0.00909197482049053,2.5,1.5,10,-0.04478164322827172,0,sl
global,es1s,2020-02-14,2020-02-24,train,1.0,0.008994976095791151,2.5,1.5,10,-0.04577048210569823,0,sl
global,es1s,2020-02-18,2020-02-24,train,1.0,0.009039857611175699,2.5,1.5,10,-0.04244268012182517,0,sl
global,es1s,2020-02-19,2020-02-21,train,1.0,0.009080456823991874,2.5,1.5,10,-0.014170787512740257,0,sl
