instrument,date,t1,partition,side,sigma,pt,sl,h,ret,label,touch
cl1s,2021-07-13,2021-07-14,val,1.0,0.014054655705978993,0.25,0.25,1,-0.028172757082053024,0,sl
cl1s,2021-07-14,2021-07-15,val,1.0,0.015305746642172343,0.25,0.25,1,-0.017345815306483492,0,sl
cl1s,2021-07-15,2021-07-16,val,1.0,0.01584613509872544,0.25,0.25,1,0.0025217149529663807,1,vert
cl1s,2021-07-16,2021-07-19,val,1.0,0.01537751287291854,0.25,0.25,1,-0.07280603677550579,0,sl
cl1s,2021-07-19,2021-07-20,val,1.0,0.02289492249701572,0.25,0.25,1,0.012810851477721874,1,pt
cl1s,2021-07-20,2021-07-21,val,1.0,0.022229569374439855,0.25,0.25,1,0.04613095247507837,1,pt
cl1s,2021-07-21,2021-07-22,val,1.0,0.02478246536428104,0.25,0.25,1,0.022901848750120468,1,pt
cl1s,2021-07-22,2021-07-23,val,1.0,0.025349539794230824,0.25,0.25,1,0.0022250037485616048,1,vert
cl1s,2021-07-23,2021-07-26,val,1.0,0.025344489926443094,0.25,0.25,1,-0.0022200640976222097,0,vert
cl1s,2021-07-26,2021-07-27,val,1.0,0.025220592614307424,0.25,0.25,1,-0.003615630490704236,0,vert
cl1s,2021-07-27,2021-07-28,val,1.0,0.025002851324454393,0.25,0.25,1,0.010327983427610432,1,pt
cl1s,2021-07-28,2021-07-29,val,1.0,0.02511866744366211,0.25,0.25,1,0.01699129688468637,1,pt
cl1s,2021-07-29,2021-07-30,val,1.0,0.025364038436197417,0.25,0.25,1,0.004482477841824872,1,vert
cl1s,2021-07-30,2021-08-02,val,1.0,0.02479531090241177,0.25,0.25,1,-0.036375929852584976,0,sl
cl1s,2021-08-02,2021-08-03,val,1.0,0.026107597980841994,0.25,0.25,1,-0.009823182576860767,0,sl
cl1s,2021-08-03,2021-08-04,val,1.0,0.025673160815431407,0.25,0.25,1,-0.03415532873925631,0,sl
cl1s,2021-08-04,2021-08-05,val,1.0,0.026551440059936492,0.25,0.25,1,0.013793103227958126,1,pt
cl1s,2021-08-05,2021-08-06,val,1.0,0.026651280962055886,0.25,0.25,1,-0.011723838590142921,0,sl
cl1s,2021-08-06,2021-08-09,val,1.0,0.026091631781674725,0.25,0.25,1,-0.026362038596722814,0,sl
cl1s,2021-08-09,2021-08-10,val,1.0,0.026578823544973335,0.25,0.25,1,0.027226233595666338,1,pt
cl1s,2021-08-10,2021-08-11,val,1.0,0.027161071378796354,0.25,0.25,1,0.014057695320921715,1,pt
cl1s,2021-08-11,2021-08-12,val,1.0,0.026841381949774958,0.25,0.25,1,-0.0023104695955514787,0,vert
cl1s,2021-08-12,2021-08-13,val,1.0,0.026605252137186203,0.25,0.25,1,-0.009408018362366266,0,sl
cl1s,2021-08-13,2021-08-16,val,1.0,0.026641634159600296,0.25,0.25,1,-0.016803039250756102,0,sl
cl1s,2021-08-16,2021-08-17,val,1.0,0.020708706314284165,0.25,0.25,1,-0.010589112786283716,0,sl
cl1s,2021-08-17,2021-08-18,val,1.0,0.02065380347689896,0.25,0.25,1,-0.017033463767771817,0,sl
cl1s,2021-08-18,2021-08-19,val,1.0,0.017939072629386727,0.25,0.25,1,-0.02622297184831146,0,sl
cl1s,2021-08-19,2021-08-20,val,1.0,0.017523447564392083,0.25,0.25,1,-0.021417322814321182,0,sl
cl1s,2021-08-20,2021-08-23,val,1.0,0.017742685917630143,0.25,0.25,1,0.056324428516210556,1,pt
cl1s,2021-08-23,2021-08-24,val,1.0,0.022526243453161,0.25,0.25,1,0.028945764623649284,1,pt
cl1s,2021-08-24,2021-08-25,val,1.0,0.02370041932527782,0.25,0.25,1,0.012140953628753115,1,pt
cl1s,2021-08-25,2021-08-26,val,1.0,0.02375570190350316,0.25,0.25,1,-0.013750731285564477,0,sl
cl1s,2021-08-26,2021-08-27,val,1.0,0.02341638513849633,0.25,0.25,1,0.019578759738995144,1,pt
cl1s,2021-08-27,2021-08-30,val,1.0,0.023939555730324594,0.25,0.25,1,0.006837358344756517,1,pt
cl1s,2021-08-30,2021-08-31,val,1.0,0.022677338020759198,0.25,0.25,1,-0.010258633323780186,0,sl
cl1s,2021-08-31,2021-09-01,val,1.0,0.02268631985915284,0.25,0.25,1,0.0013138689264944325,1,vert
cl1s,2021-09-01,2021-09-02,val,1.0,0.021277189079595943,0.25,0.25,1,0.02041113837972075,1,pt
cl1s,2021-09-02,2021-09-03,val,1.0,0.021537771347588747,0.25,0.25,1,-0.010001428645776467,0,sl
cl1s,2021-09-03,2021-09-07,val,1.0,0.02148753587216538,0.25,0.25,1,-0.013566171029475105,0,sl
cl1s,2021-09-07,2021-09-08,val,1.0,0.020790998296334188,0.25,0.25,1,0.013899048684436144,1,pt
cl1s,2021-09-08,2021-09-09,val,1.0,0.020149920395586884,0.25,0.25,1,-0.016738816479976548,0,sl
cl1s,2021-09-09,2021-09-10,val,1.0,0.020278564050564288,0.25,0.25,1,0.023187554886911377,1,pt
cl1s,2021-09-10,2021-09-13,val,1.0,0.020942535552497865,0.25,0.25,1,0.010470453542464231,1,pt
cl1s,2021-09-13,2021-09-14,val,1.0,0.020910179517616624,0.25,0.25,1,0.00014194445815141066,1,vert
cl1s,2021-09-14,2021-09-15,val,1.0,0.020455560642168236,0.25,0.25,1,0.030513766833296874,1,pt
cl1s,2021-09-15,2021-09-16,val,1.0,0.02109569959668974,0.25,0.25,1,0.0005530207085591154,1,vert
cl1s,2021-09-16,2021-09-17,val,1.0,0.020500088376878393,0.25,0.25,1,-0.007599834011158824,0,sl
cl1s,2021-09-17,2021-09-20,val,1.0,0.019350339754156703,0.25,0.25,1,-0.023391812924150046,0,sl
cl1s,2021-09-20,2021-09-21,val,1.0,0.019508777527732217,0.25,0.25,1,0.004990019667239665,1,pt
cl1s,2021-09-21,2021-09-22,val,1.0,0.015814662845843548,0.25,0.25,1,0.024684352686907385,1,pt
cl1s,2021-09-22,2021-09-23,val,1.0,0.01549647168992709,0.25,0.25,1,0.014813789296854285,1,pt
cl1s,2021-09-23,2021-09-24,val,1.0,0.015583743127078276,0.25,0.25,1,0.009276944055780278,1,pt
cl1s,2021-09-24,2021-09-27,val,1.0,0.015063325665886985,0.25,0.25,1,0.019870234959916244,1,pt
cl1s,2021-09-27,2021-09-28,val,1.0,0.01507798924217355,0.25,0.25,1,-0.002120609486381486,0,vert
cl1s,2021-09-28,2021-09-29,val,1.0,0.01514898195979183,0.25,0.25,1,-0.006109709091860038,0,sl
cl1s,2021-09-29,2021-09-30,val,1.0,0.014962858664713759,0.25,0.25,1,0.0026727249480957838,1,vert
cl1s,2021-09-30,2021-10-01,val,1.0,0.014950187059179415,0.25,0.25,1,0.011328801799812771,1,pt
cl1s,2021-10-01,2021-10-04,val,1.0,0.014590877264662305,0.25,0.25,1,0.022930943409993576,1,pt
cl1s,2021-10-04,2021-10-05,val,1.0,0.014738714907521629,0.25,0.25,1,0.016877093490805795,1,pt
cl1s,2021-11-03,2021-11-04,val,1.0,0.013381470257855901,0.25,0.25,1,-0.025352461014491512,0,sl
cl1s,2021-11-05,2021-11-08,val,1.0,0.01586527149040038,0.25,0.25,1,0.008121077697846202,1,pt
cl1s,2021-11-08,2021-11-09,val,1.0,0.01564655789004141,0.25,0.25,1,0.027096301921691657,1,pt
cl1s,2021-11-09,2021-11-10,val,1.0,0.016656816955095143,0.25,0.25,1,-0.03339275093043681,0,sl
cl1s,2021-11-10,2021-11-11,val,1.0,0.01853078839419164,0.25,0.25,1,0.0030735182122527682,1,vert
cl1s,2021-11-11,2021-11-12,val,1.0,0.018394549128094198,0.25,0.25,1,-0.009805122809707911,0,sl
cl1s,2021-11-12,2021-11-15,val,1.0,0.018331343808248256,0.25,0.25,1,0.0011139992310231772,1,vert
cl1s,2021-11-15,2021-11-16,val,1.0,0.018335256364970774,0.25,0.25,1,-0.0014836799115064414,0,vert
cl1s,2021-11-16,2021-11-17,val,1.0,0.018194708629937488,0.25,0.25,1,-0.0274642585588476,0,sl
cl1s,2021-11-17,2021-11-18,val,1.0,0.018869986593821473,0.25,0.25,1,0.011089619665262118,1,pt
cl1s,2021-11-18,2021-11-19,val,1.0,0.019019256315600606,0.25,0.25,1,-0.03150108398854701,0,sl
cl1s,2021-11-19,2021-11-22,val,1.0,0.01970382697528007,0.25,0.25,1,0.01066631550133712,1,pt
cl1s,2021-11-22,2021-11-23,val,1.0,0.019965784907753803,0.25,0.25,1,0.022801302930168132,1,pt
cl1s,2021-11-23,2021-11-24,val,1.0,0.020587258457670014,0.25,0.25,1,-0.001401274132614927,0,vert
cl1s,2021-11-24,2021-11-26,val,1.0,0.020005588965129432,0.25,0.25,1,-0.13062890673341798,0,sl
cl1s,2021-11-26,2021-11-29,val,1.0,0.036720584647641254,0.25,0.25,1,0.026412325841116635,1,pt
cl1s,2021-11-29,2021-11-30,val,1.0,0.037353120355779236,0.25,0.25,1,-0.05389563990377344,0,sl
cl1s,2021-11-30,2021-12-01,val,1.0,0.038627653814686976,0.25,0.25,1,-0.009217285831300548,0,vert
cl1s,2021-12-01,2021-12-02,val,1.0,0.03856509001091363,0.25,0.25,1,0.014183315430623011,1,pt
cl1s,2021-12-02,2021-12-03,val,1.0,0.038491582075401744,0.25,0.25,1,-0.0036090228715034423,0,vert
cl1s,2021-12-03,2021-12-06,val,1.0,0.03830836048325182,0.25,0.25,1,0.04874735924700735,1,pt
cl1s,2021-12-06,2021-12-07,val,1.0,0.039377075307467944,0.25,0.25,1,0.03683983305752303,1,pt
cl1s,2021-12-07,2021-12-08,val,1.0,0.04043749117514969,0.25,0.25,1,0.004302567317084227,1,vert
cl1s,2021-12-08,2021-12-09,val,1.0,0.039793681987077716,0.25,0.25,1,-0.01962410138004589,0,sl
cl1s,2021-12-09,2021-12-10,val,1.0,0.039411484381257286,0.25,0.25,1,0.010290386290563003,1,pt
cl1s,2021-12-10,2021-12-13,val,1.0,0.03953268096474821,0.25,0.25,1,-0.005302078927157283,0,vert
cl1s,2021-12-13,2021-12-14,val,1.0,0.03952149145039458,0.25,0.25,1,-0.007855239219782706,0,vert
cl1s,2021-12-14,2021-12-15,val,1.0,0.039492022694664945,0.25,0.25,1,0.001979357779866575,1,vert
cl1s,2021-12-15,2021-12-16,val,1.0,0.03952075380285825,0.25,0.25,1,0.021086895253385807,1,pt
cl1s,2021-12-16,2021-12-17,val,1.0,0.03959774669553731,0.25,0.25,1,-0.019819820009136624,0,sl
cl1s,2021-12-17,2021-12-20,val,1.0,0.03960841503502624,0.25,0.25,1,-0.029835972673749267,0,sl
cl1s,2021-12-20,2021-12-21,val,1.0,0.03954861324685175,0.25,0.25,1,0.036583588327504524,1,pt
cl1s,2021-12-21,2021-12-22,val,1.0,0.040466767787628345,0.25,0.25,1,0.023059617730311732,1,pt
cl1s,2021-12-22,2021-12-23,val,1.0,0.04047541329233511,0.25,0.25,1,0.014156129356379,1,pt
cl1s,2021-12-23,2021-12-27,val,1.0,0.0406677161095012,0.25,0.25,1,0.02412250999878207,1,pt
cl1s,2021-12-27,2021-12-28,val,1.0,0.025126935775959394,0.25,0.25,1,0.005425433416144543,1,vert
cl1s,2021-12-28,2021-12-29,val,1.0,0.024648952810767084,0.25,0.25,1,0.007633587631236116,1,pt
cl1s,2021-12-29,2021-12-30,val,1.0,0.02025372936856278,0.25,0.25,1,0.005616509843874518,1,pt
cl1s,2021-12-30,2021-12-31,val,1.0,0.01987819373056567,0.25,0.25,1,-0.02311988543069443,0,sl
cl1s,2021-12-31,2022-01-03,test,1.0,0.02102517903929185,0.25,0.25,1,0.01156761045470378,1,pt
cl1s,2022-01-03,2022-01-04,test,1.0,0.020921329173556106,0.25,0.25,1,0.011961093542756762,1,pt
cl1s,2022-01-04,2022-01-05,test,1.0,0.018683791624172618,0.25,0.25,1,0.011170282126363063,1,pt
cl1s,2022-01-05,2022-01-06,test,1.0,0.017290308141026015,0.25,0.25,1,0.020680796324415107,1,pt
cl1s,2022-01-06,2022-01-07,test,1.0,0.017677808889887722,0.25,0.25,1,-0.007047571078607651,0,sl
cl1s,2022-01-07,2022-01-10,test,1.0,0.016957528030478345,0.25,0.25,1,-0.008491761873928194,0,sl
cl1s,2022-01-10,2022-01-11,test,1.0,0.017197064544112222,0.25,0.25,1,0.038220631455681664,1,pt
cl1s,2022-01-11,2022-01-12,test,1.0,0.01852194586532258,0.25,0.25,1,0.01748337871028305,1,pt
cl1s,2022-01-12,2022-01-13,test,1.0,0.018336412580285292,0.25,0.25,1,-0.006292352579594818,0,sl
cl1s,2022-01-13,2022-01-14,test,1.0,0.0185702384836291,0.25,0.25,1,0.02058319066565728,1,pt
cl1s,2022-01-14,2022-01-18,test,1.0,0.01855188421095482,0.25,0.25,1,0.018367346839942567,1,pt
cl1s,2022-01-18,2022-01-19,test,1.0,0.01750817523643432,0.25,0.25,1,0.01143463379268117,1,pt
cl1s,2022-01-19,2022-01-20,test,1.0,0.014807302033731623,0.25,0.25,1,-0.0029137528480852604,0,vert
cl1s,2022-01-20,2022-01-21,test,1.0,0.013955258565192523,0.25,0.25,1,-0.004792518730531992,0,sl
cl1s,2022-01-21,2022-01-24,test,1.0,0.01394016408640076,0.25,0.25,1,-0.02149401007941787,0,sl
cl1s,2022-01-24,2022-01-25,test,1.0,0.015367229883387293,0.25,0.25,1,0.02748769649268512,1,pt
cl1s,2022-01-25,2022-01-26,test,1.0,0.015579484764213954,0.25,0.25,1,0.020443925161300225,1,pt
cl1s,2022-01-26,2022-01-27,test,1.0,0.015873093701685423,0.25,0.25,1,-0.008471665674548268,0,sl
cl1s,2022-01-27,2022-01-28,test,1.0,0.016259815148282557,0.25,0.25,1,0.002424662455450921,1,vert
cl1s,2022-01-28,2022-01-31,test,1.0,0.016284304760128644,0.25,0.25,1,0.015319050868882966,1,pt
cl1s,2022-01-31,2022-02-01,test,1.0,0.014797876708438316,0.25,0.25,1,0.0005672149616038347,1,vert
cl1s,2022-02-01,2022-02-02,test,1.0,0.014872963042349101,0.25,0.25,1,0.000680271942215871,1,vert
cl1s,2022-02-02,2022-02-03,test,1.0,0.014917766055487123,0.25,0.25,1,0.022773623477126748,1,pt
cl1s,2022-02-10,2022-02-11,test,1.0,0.014652404001519058,0.25,0.25,1,0.035825545179428486,1,pt
cl1s,2022-02-15,2022-02-16,test,1.0,0.018547788187884877,0.25,0.25,1,0.01795809799007042,1,pt
cl1s,2022-02-16,2022-02-17,test,1.0,0.018735264881877822,0.25,0.25,1,-0.01949254062548378,0,sl
cl1s,2022-02-17,2022-02-18,test,1.0,0.019442523840930506,0.25,0.25,1,0.0018880496036408623,1,vert
cl1s,2022-02-18,2022-02-22,test,1.0,0.019348040865492976,0.25,0.25,1,0.01884491771095842,1,pt
cl1s,2022-02-22,2022-02-23,test,1.0,0.018625527017419312,0.25,0.25,1,0.002067239649703012,1,vert
cl1s,2022-02-23,2022-02-24,test,1.0,0.017956237406879228,0.25,0.25,1,0.00770901186451689,1,pt
cl1s,2022-02-24,2022-02-25,test,1.0,0.017599593875321503,0.25,0.25,1,-0.01314513505408077,0,sl
cl1s,2022-02-25,2022-02-28,test,1.0,0.01780752639128514,0.25,0.25,1,0.045092258865481405,1,pt
cl1s,2022-02-28,2022-03-01,test,1.0,0.019946596438122154,0.25,0.25,1,0.08033848716297243,1,pt
cl1s,2022-03-03,2022-03-04,test,1.0,0.02976397789063392,0.25,0.25,1,0.0743939818028736,1,pt
cl1s,2022-03-14,2022-03-15,test,-1.0,0.04859734933844866,0.25,0.25,1,0.0637802154344943,1,pt
cl1s,2022-03-18,2022-03-21,test,-1.0,0.05302278152963522,0.25,0.25,1,-0.06673780168637733,0,sl
cl1s,2022-03-21,2022-03-22,test,-1.0,0.05450502958802734,0.25,0.25,1,0.00636537220708111,1,vert
cl1s,2022-03-22,2022-03-23,test,-1.0,0.05459939627997176,0.25,0.25,1,-0.05179829776247491,0,sl
cl1s,2022-03-23,2022-03-24,test,-1.0,0.05532541716014222,0.25,0.25,1,0.022535456497393747,1,pt
cl1s,2022-03-24,2022-03-25,test,-1.0,0.05586304967711695,0.25,0.25,1,-0.013886416477038921,0,vert
cl1s,2022-03-25,2022-03-28,test,-1.0,0.055589607675238906,0.25,0.25,1,0.0697102723461035,1,pt
cl1s,2022-03-28,2022-03-29,test,-1.0,0.058051071077306275,0.25,0.25,1,0.016232540527144623,1,pt
cl1s,2022-04-13,2022-04-14,test,-1.0,0.045120195062228426,0.25,0.25,1,-0.02495423428364396,0,sl
cl1s,2022-04-14,2022-04-18,test,-1.0,0.04162542519421245,0.25,0.25,1,-0.011562323954508624,0,sl
cl1s,2022-04-27,2022-04-28,test,1.0,0.03669426885576372,0.25,0.25,1,0.03273867875950054,1,pt
cl1s,2022-04-28,2022-04-29,test,1.0,0.036618709847823054,0.25,0.25,1,-0.006359149683647591,0,vert
cl1s,2022-04-29,2022-05-02,test,1.0,0.032579741083518986,0.25,0.25,1,0.0045849650534020014,1,vert
cl1s,2022-05-02,2022-05-03,test,1.0,0.03244854310870773,0.25,0.25,1,-0.026243225245287327,0,sl
cl1s,2022-05-03,2022-05-04,test,1.0,0.03190169916183456,0.25,0.25,1,0.052729225819610814,1,pt
cl1s,2022-05-04,2022-05-05,test,1.0,0.03374147499819007,0.25,0.25,1,0.004174009645959931,1,vert
cl1s,2022-05-05,2022-05-06,test,1.0,0.03055420904332254,0.25,0.25,1,0.01394790330623863,1,pt
cl1s,2022-05-06,2022-05-09,test,1.0,0.030537089176210657,0.25,0.25,1,-0.06085451411417808,0,sl
cl1s,2022-05-09,2022-05-10,test,1.0,0.03398887971582632,0.25,0.25,1,-0.0323018720838002,0,sl
cl1s,2022-05-10,2022-05-11,test,1.0,0.03346584529028634,0.25,0.25,1,0.059643143675510935,1,pt
cl1s,2022-05-11,2022-05-12,test,1.0,0.03283021849272105,0.25,0.25,1,0.003973134050646365,1,vert
cl1s,2022-05-12,2022-05-13,test,1.0,0.03190855786345248,0.25,0.25,1,0.04108169208240464,1,pt
cl1s,2022-05-13,2022-05-16,test,1.0,0.0326958365353498,0.25,0.25,1,0.03357769933618493,1,pt
cl1s,2022-05-16,2022-05-17,test,1.0,0.03337594516239418,0.25,0.25,1,-0.019585047404098832,0,sl
cl1s,2022-05-17,2022-05-18,test,1.0,0.031194519073618466,0.25,0.25,1,-0.023624920165338126,0,sl
cl1s,2022-05-18,2022-05-19,test,1.0,0.031839240930856695,0.25,0.25,1,0.026625560703069207,1,pt
cl1s,2022-05-19,2022-05-20,test,1.0,0.03214436471048229,0.25,0.25,1,0.003549003393197081,1,vert
cl1s,2022-05-20,2022-05-23,test,1.0,0.03177752462273359,0.25,0.25,1,9.067840075749345e-05,1,vert
cl1s,2022-05-23,2022-05-24,test,1.0,0.030381842108292933,0.25,0.25,1,-0.004714842764928506,0,vert
cl1s,2022-05-24,2022-05-25,test,1.0,0.02989760626533808,0.25,0.25,1,0.005101576040888123,1,vert
cl1s,2022-05-25,2022-05-26,test,1.0,0.029894848229138595,0.25,0.25,1,0.034079579524480375,1,pt
cl1s,2022-05-26,2022-05-27,test,1.0,0.02995842919994984,0.25,0.25,1,0.008589709839428084,1,pt
cl1s,2022-05-27,2022-05-31,test,1.0,0.029844889846015653,0.25,0.25,1,-0.003476144928578284,0,vert
cl1s,2022-05-31,2022-06-01,test,1.0,0.0299163038141327,0.25,0.25,1,0.005145199104796383,1,vert
cl1s,2022-06-01,2022-06-02,test,1.0,0.02895761175931532,0.25,0.25,1,0.01396841924325809,1,pt
cl1s,2022-06-02,2022-06-03,test,1.0,0.027083016053917917,0.25,0.25,1,0.017113031712602922,1,pt
cl1s,2022-06-03,2022-06-06,test,1.0,0.027211073747426193,0.25,0.25,1,-0.0031126442124804754,0,vert
cl1s,2022-06-06,2022-06-07,test,1.0,0.027208990799768212,0.25,0.25,1,0.007679325087992961,1,pt
cl1s,2022-06-07,2022-06-08,test,1.0,0.02206143717671144,0.25,0.25,1,0.022611171550102505,1,pt
cl1s,2022-06-08,2022-06-09,test,1.0,0.019986210825222873,0.25,0.25,1,-0.004913602451767085,0,vert
cl1s,2022-06-09,2022-06-10,test,1.0,0.016956879635916477,0.25,0.25,1,-0.006913011427816307,0,sl
cl1s,2022-06-10,2022-06-13,test,1.0,0.01726642952030055,0.25,0.25,1,0.002154636777833341,1,vert
cl1s,2022-06-13,2022-06-14,test,1.0,0.015466670437612857,0.25,0.25,1,-0.01653849347455094,0,sl
cl1s,2022-06-14,2022-06-15,test,1.0,0.014801195632334181,0.25,0.25,1,-0.027266471648743074,0,sl
cl1s,2022-06-15,2022-06-16,test,1.0,0.015527318562095768,0.25,0.25,1,0.019099831902168907,1,pt
cl1s,2022-06-16,2022-06-17,test,1.0,0.014591197724094373,0.25,0.25,1,-0.0629934924193023,0,sl
cl1s,2022-06-17,2022-06-21,test,1.0,0.020587917768322944,0.25,0.25,1,0.014167978746845833,1,pt
cl1s,2022-06-21,2022-06-22,test,1.0,0.020809507921930395,0.25,0.25,1,-0.030405405596415025,0,sl
cl1s,2022-06-22,2022-06-23,test,1.0,0.02198327366059093,0.25,0.25,1,-0.018080798516708074,0,sl
cl1s,2022-06-23,2022-06-24,test,1.0,0.022317037255931007,0.25,0.25,1,0.03212812895074846,1,pt
cl1s,2022-06-24,2022-06-27,test,1.0,0.023483482319712975,0.25,0.25,1,0.018119308691520786,1,pt
cl1s,2022-06-27,2022-06-28,test,1.0,0.02255048597709592,0.25,0.25,1,0.01998722275082465,1,pt
cl1s,2022-06-28,2022-06-29,test,1.0,0.02293475178628227,0.25,0.25,1,-0.01771653550920127,0,sl
cl1s,2022-06-29,2022-06-30,test,1.0,0.023262540743143763,0.25,0.25,1,-0.036618691937198244,0,sl
es1s,2020-01-03,2020-01-08,train,1.0,0.004425505219996839,1.0,0.25,10,0.0076495132121305875,1,pt
es1s,2020-01-06,2020-01-07,train,1.0,0.004426997692438488,1.0,0.25,10,-0.002543548633112902,0,sl
es1s,2020-01-07,2020-01-08,train,1.0,0.004198994150760358,1.0,0.25,10,0.0077273780977709094,1,pt
es1s,2020-01-08,2020-01-09,train,1.0,0.00425578404898201,1.0,0.25,10,0.004830917875607188,1,pt
es1s,2020-01-09,2020-01-10,train,1.0,0.004290009788942483,1.0,0.25,10,-0.0034340659344134217,0,sl
es1s,2020-01-10,2020-01-13,train,1.0,0.004465909639860194,1.0,0.25,10,0.007657554177973536,1,pt
es1s,2020-01-13,2020-01-16,train,1.0,0.004445225677248415,1.0,0.25,10,0.008131316969484326,1,pt
es1s,2020-01-14,2020-01-16,train,1.0,0.004475060527334221,1.0,0.25,10,0.008667883211126437,1,pt
es1s,2020-01-15,2020-01-16,train,1.0,0.004300849691844248,1.0,0.25,10,0.006907020874993508,1,pt
es1s,2020-01-16,2020-01-24,train,1.0,0.0044244321521356355,1.0,0.25,10,-0.006935021860389079,0,sl
es1s,2020-01-17,2020-01-21,train,1.0,0.0044239909612763684,1.0,0.25,10,-0.0016541353378120016,0,sl
es1s,2020-01-21,2020-01-24,train,1.0,0.004467838514755244,1.0,0.25,10,-0.007832504894701886,0,sl
es1s,2020-01-22,2020-01-24,train,1.0,0.004434007708284269,1.0,0.25,10,-0.00790722193015192,0,sl
es1s,2020-01-23,2020-01-24,train,1.0,0.0044289843569708465,1.0,0.25,10,-0.009771497295021248,0,sl
es1s,2020-01-24,2020-01-27,train,1.0,0.005092455995727886,1.0,0.25,10,-0.01639593137951456,0,sl
es1s,2020-01-27,2020-01-28,train,1.0,0.0062992152467694984,1.0,0.25,10,0.01196172248563232,1,pt
es1s,2020-01-28,2020-01-29,train,1.0,0.006816941613935076,1.0,0.25,10,-0.001753984592769986,0,sl
es1s,2020-01-29,2020-01-31,train,1.0,0.006742195690489299,1.0,0.25,10,-0.014820473644056475,0,sl
es1s,2020-01-30,2020-01-31,train,1.0,0.006809707226907775,1.0,0.25,10,-0.019986321148198538,0,sl
es1s,2020-01-31,2020-02-04,train,1.0,0.008028264173745017,1.0,0.25,10,0.02341811414191519,1,pt
es1s,2020-02-03,2020-02-04,train,1.0,0.00801894103569946,1.0,0.25,10,0.016638422430587774,1,pt
es1s,2020-02-04,2020-02-05,train,-1.0,0.008807268203387005,1.0,0.25,10,-0.010759205940682914,0,sl
es1s,2020-02-05,2020-02-07,train,1.0,0.009033206609704223,1.0,0.25,10,-0.002848575713133572,0,sl
es1s,2020-02-06,2020-02-07,train,1.0,0.00892520294675869,1.0,0.25,10,-0.005903893583133701,0,sl
es1s,2020-02-07,2020-02-11,train,1.0,0.009024057938638926,1.0,0.25,10,0.009622613142570069,1,pt
es1s,2020-02-10,2020-02-19,train,1.0,0.009115927227453123,1.0,0.25,10,0.010214733075200488,1,pt
es1s,2020-02-11,2020-02-21,train,1.0,0.008995033532598904,1.0,0.25,10,-0.005435591959546127,0,sl
es1s,2020-02-12,2020-02-18,train,1.0,0.009078363842598738,1.0,0.25,10,-0.0033279100728100808,0,sl
es1s,2020-02-13,2020-02-18,train,1.0,0.00909197482049053,1.0,0.25,10,-0.0024426350860584645,0,sl
es1s,2020-02-14,2020-02-18,train,1.0,0.008994976095791151,1.0,0.25,10,-0.0034753031644063626,0,sl
es1s,2020-02-18,2020-02-21,train,1.0,0.009039857611175699,1.0,0.25,10,-0.00890405876768896,0,sl
es1s,2020-02-19,2020-02-20,train,1.0,0.009080456823991874,1.0,0.25,10,-0.0053140453168466495,0,sl
es1s,2020-02-20,2020-02-21,train,1.0,0.009189470300723271,1.0,0.25,10,-0.00890405876768896,0,sl
es1s,2020-02-21,2020-02-24,train,1.0,0.009434259481794853,1.0,0.25,10,-0.033839934116201564,0,sl
es1s,2020-02-24,2020-02-25,train,1.0,0.012051029330468624,1.0,0.25,10,-0.02905850445496272,0,sl
es1s,2020-02-25,2020-02-26,train,1.0,0.013219794887493795,1.0,0.25,10,-0.0071029529122326185,0,sl
es1s,2020-02-26,2020-02-27,train,1.0,0.012871741306252609,1.0,0.25,10,-0.04927256651586298,0,sl
es1s,2020-02-27,2020-03-02,train,1.0,0.016737012836427437,1.0,0.25,10,0.036523503549878544,1,pt
es1s,2020-02-28,2020-03-02,train,1.0,0.016578940286056134,1.0,0.25,10,0.03863097254922887,1,pt
es1s,2020-03-02,2020-03-03,train,1.0,0.01879808202962149,1.0,0.25,10,-0.02218597063392569,0,sl
es1s,2020-03-03,2020-03-04,train,1.0,0.019172077818696173,1.0,0.25,10,0.039289289287004925,1,pt
es1s,2020-03-04,2020-03-05,train,-1.0,0.020960944742733925,1.0,0.25,10,0.03186451560997916,1,pt
es1s,2020-03-05,2020-03-09,train,-1.0,0.021692746305138982,1.0,0.25,10,0.0887912452319034,1,pt
es1s,2020-03-06,2020-03-09,train,-1.0,0.02176824101949149,1.0,0.25,10,0.07295883940568682,1,pt
es1s,2020-03-09,2020-03-10,train,1.0,0.026772430901567983,1.0,0.25,10,0.04294422709410339,1,pt
es1s,2020-03-10,2020-03-11,train,1.0,0.028934396665564164,1.0,0.25,10,-0.04379307336601934,0,sl
es1s,2020-03-11,2020-03-12,train,1.0,0.02998220858420146,1.0,0.25,10,-0.0989873186767356,0,sl
es1s,2020-03-12,2020-03-13,train,1.0,0.03629215127053621,1.0,0.25,10,0.09194005670399785,1,pt
es1s,2020-03-13,2020-03-16,train,1.0,0.043016309888945864,1.0,0.25,10,-0.10376483679537396,0,sl
