date,instrument,weight
2022-01-10,rb1s,0.0
2022-01-10,si1s,0.0
2022-01-11,cl1s,0.02391379
2022-01-11,es1s,0.0
2022-01-11,fesx1s,-0.05192899
2022-01-11,gc1s,0.0
2022-01-11,hg1s,0.0
2022-01-11,ho1s,0.0
2022-01-11,ng1s,0.0
2022-01-11,nq1s,-0.04547712
2022-01-11,pl1s,0.02797359
2022-01-11,rb1s,0.0
2022-01-11,si1s,0.0
2022-01-12,cl1s,0.02417922
2022-01-12,es1s,0.0
2022-01-12,fesx1s,0.0
2022-01-12,gc1s,0.0
2022-01-12,hg1s,0.0
2022-01-12,ho1s,0.0
2022-01-12,ng1s,0.0
2022-01-12,nq1s,0.0
2022-01-12,pl1s,0.02839142
2022-01-12,rb1s,0.0
2022-01-12,si1s,0.0
2022-01-13,cl1s,0.02451732
2022-01-13,es1s,0.0
2022-01-13,fesx1s,-0.05332488
2022-01-13,gc1s,0.0
2022-01-13,hg1s,0.0
2022-01-13,ho1s,0.0
2022-01-13,ng1s,-0.01056381
2022-01-13,nq1s,0.0
2022-01-13,pl1s,0.0
2022-01-13,rb1s,0.0
2022-01-13,si1s,0.0
2022-01-14,cl1s,0.02471617
2022-01-14,es1s,0.0
2022-01-14,fesx1s,0.05327462
2022-01-14,gc1s,0.0
2022-01-14,hg1s,0.0
2022-01-14,ho1s,0.0
2022-01-14,ng1s,-0.01074065
2022-01-14,nq1s,-0.04469103
2022-01-14,pl1s,0.0
2022-01-14,rb1s,0.0
2022-01-14,si1s,0.0
2022-01-17,cl1s,0.02471617
2022-01-17,es1s,0.0
2022-01-17,fesx1s,-0.05368853
2022-01-17,gc1s,0.0
2022-01-17,hg1s,0.0
2022-01-17,ho1s,0.0
2022-01-17,ng1s,-0.01074065
2022-01-17,nq1s,-0.04469103
2022-01-17,pl1s,0.0
2022-01-17,rb1s,0.0
2022-01-17,si1s,0.0
2022-01-18,cl1s,0.0249773
2022-01-18,es1s,0.0
2022-01-18,fesx1s,-0.05383784
2022-01-18,gc1s,0.0
2022-01-18,hg1s,0.0
2022-01-18,ho1s,0.0
2022-01-18,ng1s,-0.01092047
2022-01-18,nq1s,-0.04302695
2022-01-18,pl1s,0.02939667
2022-01-18,rb1s,0.0
2022-01-18,si1s,0.0
2022-01-19,cl1s,0.02535884
2022-01-19,es1s,0.0
2022-01-19,fesx1s,-0.05473324
2022-01-19,gc1s,0.0
2022-01-19,hg1s,0.0
2022-01-19,ho1s,0.0
2022-01-19,ng1s,0.0
2022-01-19,nq1s,-0.04336387
2022-01-19,pl1s,0.02722242
2022-01-19,rb1s,0.0
2022-01-19,si1s,0.0
2022-01-20,cl1s,0.02574005
2022-01-20,es1s,0.0
2022-01-20,fesx1s,-0.05507017
2022-01-20,gc1s,0.0
2022-01-20,hg1s,0.0
2022-01-20,ho1s,0.0
2022-01-20,ng1s,0.0
2022-01-20,nq1s,0.0436043
2022-01-20,pl1s,-0.02729765
2022-01-20,rb1s,0.0
2022-01-20,si1s,0.0
2022-01-21,cl1s,0.02610298
2022-01-21,es1s,0.0
2022-01-21,fesx1s,-0.05365204
2022-01-21,gc1s,0.0
2022-01-21,hg1s,0.0
2022-01-21,ho1s,0.0
2022-01-21,ng1s,0.0
2022-01-21,nq1s,0.04183426
2022-01-21,pl1s,0.0274541
2022-01-21,rb1s,0.0
2022-01-21,si1s,0.0
2022-01-24,cl1s,0.02598921
2022-01-24,es1s,0.0
2022-01-24,fesx1s,0.04634568
2022-01-24,gc1s,0.0
2022-01-24,hg1s,0.0
2022-01-24,ho1s,0.0
2022-01-24,ng1s,0.0
2022-01-24,nq1s,0.04230596
2022-01-24,pl1s,0.02764865
2022-01-24,rb1s,0.0
2022-01-24,si1s,0.0
2022-01-25,cl1s,0.0259315
2022-01-25,es1s,0.0
2022-01-25,fesx1s,0.0469865
2022-01-25,gc1s,0.0
2022-01-25,hg1s,0.0
2022-01-25,ho1s,0.0
2022-01-25,ng1s,-0.01119385
2022-01-25,nq1s,0.04128925
2022-01-25,pl1s,0.0
2022-01-25,rb1s,0.0
2022-01-25,si1s,0.0
2022-01-26,cl1s,0.02613865
2022-01-26,es1s,0.0
2022-01-26,fesx1s,-0.0457035
2022-01-26,gc1s,0.0
2022-01-26,hg1s,0.0
2022-01-26,ho1s,0.0
2022-01-26,ng1s,-0.01129399
2022-01-26,nq1s,0.04190997
2022-01-26,pl1s,0.02821396
2022-01-26,rb1s,0.0
2022-01-26,si1s,0.0
2022-01-27,cl1s,0.02643054
2022-01-27,es1s,0.0
2022-01-27,fesx1s,-0.0464408
2022-01-27,gc1s,0.0
2022-01-27,hg1s,0.0
2022-01-27,ho1s,0.0
2022-01-27,ng1s,-0.01124113
2022-01-27,nq1s,0.04232874
2022-01-27,pl1s,0.02800954
2022-01-27,rb1s,0.0
2022-01-27,si1s,0.0
2022-01-28,cl1s,0.02687218
2022-01-28,es1s,0.0
2022-01-28,fesx1s,-0.04688321
2022-01-28,gc1s,0.0
2022-01-28,hg1s,0.03511549
2022-01-28,ho1s,0.0
2022-01-28,ng1s,-0.01101317
2022-01-28,nq1s,0.0
2022-01-28,pl1s,0.02819934
2022-01-28,rb1s,0.0
2022-01-28,si1s,0.0
2022-01-31,cl1s,0.02720371
2022-01-31,es1s,-0.05400942
2022-01-31,fesx1s,0.04757051
2022-01-31,gc1s,0.0
2022-01-31,hg1s,0.07078859
2022-01-31,ho1s,0.0
2022-01-31,ng1s,-0.01107109
2022-01-31,nq1s,-0.03650793
2022-01-31,pl1s,0.02848121
2022-01-31,rb1s,0.0
2022-01-31,si1s,0.0
2022-02-01,cl1s,0.0276462
2022-02-01,es1s,0.0
2022-02-01,fesx1s,0.04717888
2022-02-01,gc1s,0.0
2022-02-01,hg1s,0.0
2022-02-01,ho1s,0.0
2022-02-01,ng1s,-0.01118539
2022-02-01,nq1s,-0.03699796
2022-02-01,pl1s,0.02895861
2022-02-01,rb1s,0.0
2022-02-01,si1s,0.0
2022-02-02,cl1s,0.02809726
2022-02-02,es1s,0.0
2022-02-02,fesx1s,0.04792443
2022-02-02,gc1s,0.0
2022-02-02,hg1s,0.0
2022-02-02,ho1s,0.0
2022-02-02,ng1s,-0.01006593
2022-02-02,nq1s,-0.03742264
2022-02-02,pl1s,0.0
2022-02-02,rb1s,0.0
2022-02-02,si1s,0.0
2022-02-03,cl1s,0.0
2022-02-03,es1s,0.0
2022-02-03,fesx1s,-0.04659404
2022-02-03,gc1s,0.0
2022-02-03,hg1s,0.0
2022-02-03,ho1s,0.0
2022-02-03,ng1s,-0.00955132
2022-02-03,nq1s,-0.03441833
2022-02-03,pl1s,0.0
2022-02-03,rb1s,0.0
2022-02-03,si1s,0.0
2022-02-04,cl1s,0.0
2022-02-04,es1s,0.0
2022-02-04,fesx1s,0.04643066
2022-02-04,gc1s,0.0
2022-02-04,hg1s,0.0
2022-02-04,ho1s,0.0
2022-02-04,ng1s,-0.0094959
2022-02-04,nq1s,-0.03453576
2022-02-04,pl1s,0.02969001
2022-02-04,rb1s,0.0
2022-02-04,si1s,0.0
2022-02-07,cl1s,0.0
2022-02-07,es1s,0.0
2022-02-07,fesx1s,0.0465425
2022-02-07,gc1s,0.0
2022-02-07,hg1s,0.0
2022-02-07,ho1s,0.0
2022-02-07,ng1s,0.0
2022-02-07,nq1s,0.0
2022-02-07,pl1s,0.03015297
2022-02-07,rb1s,0.0
2022-02-07,si1s,0.0
2022-02-08,cl1s,0.0
2022-02-08,es1s,0.0
2022-02-08,fesx1s,0.04731906
2022-02-08,gc1s,0.0
2022-02-08,hg1s,0.0
2022-02-08,ho1s,0.0
2022-02-08,ng1s,-0.00955748
2022-02-08,nq1s,-0.03521314
2022-02-08,pl1s,0.0303627
2022-02-08,rb1s,0.0
2022-02-08,si1s,0.0
2022-02-09,cl1s,0.0
2022-02-09,es1s,0.0
2022-02-09,fesx1s,-0.04654497
2022-02-09,gc1s,0.0
2022-02-09,hg1s,0.0
2022-02-09,ho1s,0.0
2022-02-09,ng1s,0.0
2022-02-09,nq1s,0.0
2022-02-09,pl1s,0.03087275
2022-02-09,rb1s,0.0
2022-02-09,si1s,0.0
2022-02-10,cl1s,0.02919617
2022-02-10,es1s,0.0
2022-02-10,fesx1s,-0.04732725
2022-02-10,gc1s,0.0
2022-02-10,hg1s,0.0
2022-02-10,ho1s,0.0
2022-02-10,ng1s,0.0
2022-02-10,nq1s,0.03445141
2022-02-10,pl1s,0.0
2022-02-10,rb1s,0.0
2022-02-10,si1s,0.0
2022-02-11,cl1s,0.0
2022-02-11,es1s,0.0
2022-02-11,fesx1s,-0.04755436
2022-02-11,gc1s,0.0
2022-02-11,hg1s,0.0
2022-02-11,ho1s,0.0
2022-02-11,ng1s,0.0
2022-02-11,nq1s,0.03334409
2022-02-11,pl1s,0.03103202
2022-02-11,rb1s,0.0
2022-02-11,si1s,0.0
2022-02-14,cl1s,0.0
2022-02-14,es1s,0.0
2022-02-14,fesx1s,-0.04595665
2022-02-14,gc1s,0.0
2022-02-14,hg1s,0.0
2022-02-14,ho1s,0.0
2022-02-14,ng1s,-0.00986348
2022-02-14,nq1s,0.03388672
2022-02-14,pl1s,0.03145244
2022-02-14,rb1s,0.0
2022-02-14,si1s,0.0
2022-02-15,cl1s,0.02725205
2022-02-15,es1s,0.0
2022-02-15,fesx1s,-0.04508756
2022-02-15,gc1s,0.0
2022-02-15,hg1s,0.0
2022-02-15,ho1s,0.0
2022-02-15,ng1s,-0.01000166
2022-02-15,nq1s,0.0
2022-02-15,pl1s,0.03187174
2022-02-15,rb1s,0.0
2022-02-15,si1s,0.0
2022-02-16,cl1s,0.02752585
2022-02-16,es1s,0.0
2022-02-16,fesx1s,-0.04581784
2022-02-16,gc1s,0.0
2022-02-16,hg1s,0.0
2022-02-16,ho1s,0.0
2022-02-16,ng1s,-0.00977389
2022-02-16,nq1s,0.03368252
2022-02-16,pl1s,0.02995791
2022-02-16,rb1s,0.0
2022-02-16,si1s,0.0
2022-02-17,cl1s,0.02740566
2022-02-17,es1s,0.0
2022-02-17,fesx1s,-0.04636277
2022-02-17,gc1s,0.0
2022-02-17,hg1s,0.0
2022-02-17,ho1s,0.0
2022-02-17,ng1s,0.0
2022-02-17,nq1s,0.0
2022-02-17,pl1s,0.0
2022-02-17,rb1s,0.0
2022-02-17,si1s,0.0
2022-02-18,cl1s,0.02786205
2022-02-18,es1s,0.0
2022-02-18,fesx1s,-0.04681492
2022-02-18,gc1s,0.0
2022-02-18,hg1s,0.0
2022-02-18,ho1s,0.0
2022-02-18,ng1s,-0.00995471
2022-02-18,nq1s,0.0
2022-02-18,pl1s,0.0
2022-02-18,rb1s,0.0
2022-02-18,si1s,0.0
2022-02-21,cl1s,0.02786205
2022-02-21,es1s,0.0
2022-02-21,fesx1s,-0.04539704
2022-02-21,gc1s,0.0
2022-02-21,hg1s,0.0
2022-02-21,ho1s,0.0
2022-02-21,ng1s,-0.00995471
2022-02-21,nq1s,0.0
2022-02-21,pl1s,0.0
2022-02-21,rb1s,0.0
2022-02-21,si1s,0.0
2022-02-22,cl1s,0.02809484
2022-02-22,es1s,0.0
2022-02-22,fesx1s,-0.04615627
2022-02-22,gc1s,0.0
2022-02-22,hg1s,0.0
2022-02-22,ho1s,0.0
2022-02-22,ng1s,-0.01011042
2022-02-22,nq1s,0.03366812
2022-02-22,pl1s,0.0
2022-02-22,rb1s,0.0
2022-02-22,si1s,0.0
2022-02-23,cl1s,0.02856133
2022-02-23,es1s,0.0
2022-02-23,fesx1s,-0.04692929
2022-02-23,gc1s,0.0
2022-02-23,hg1s,0.0
2022-02-23,ho1s,0.0
2022-02-23,ng1s,-0.01024781
2022-02-23,nq1s,0.03329037
2022-02-23,pl1s,0.0
2022-02-23,rb1s,0.0
2022-02-23,si1s,0.0
2022-02-24,cl1s,0.02902796
2022-02-24,es1s,0.0
2022-02-24,fesx1s,0.04273774
2022-02-24,gc1s,0.07279076
2022-02-24,hg1s,0.03861307
2022-02-24,ho1s,0.0
2022-02-24,ng1s,-0.01041851
2022-02-24,nq1s,0.03156055
2022-02-24,pl1s,0.03004455
2022-02-24,rb1s,0.0
2022-02-24,si1s,0.0
2022-02-25,cl1s,0.02915265
2022-02-25,es1s,0.0
2022-02-25,fesx1s,0.03863576
2022-02-25,gc1s,0.06635881
2022-02-25,hg1s,0.03861307
2022-02-25,ho1s,0.0
2022-02-25,ng1s,-0.01049657
2022-02-25,nq1s,0.03162439
2022-02-25,pl1s,0.0303258
2022-02-25,rb1s,0.0
2022-02-25,si1s,0.0
2022-02-28,cl1s,0.02776322
2022-02-28,es1s,0.0
2022-02-28,fesx1s,-0.03913371
2022-02-28,gc1s,0.06635881
2022-02-28,hg1s,0.07830701
2022-02-28,ho1s,0.0
2022-02-28,ng1s,-0.01065241
2022-02-28,nq1s,0.03211682
2022-02-28,pl1s,0.03063488
2022-02-28,rb1s,0.0
2022-02-28,si1s,0.0
2022-03-01,cl1s,0.0
2022-03-01,es1s,0.0
2022-03-01,fesx1s,-0.03605646
2022-03-01,gc1s,0.0
2022-03-01,hg1s,0.0
2022-03-01,ho1s,0.0
2022-03-01,ng1s,-0.01075681
2022-03-01,nq1s,0.03233614
2022-03-01,pl1s,0.03095462
2022-03-01,rb1s,0.0
2022-03-01,si1s,0.0
2022-03-02,cl1s,0.0
2022-03-02,es1s,0.0
2022-03-02,fesx1s,0.03590679
2022-03-02,gc1s,0.0
2022-03-02,hg1s,0.0
2022-03-02,ho1s,0.0
2022-03-02,ng1s,-0.01085506
2022-03-02,nq1s,0.0
2022-03-02,pl1s,0.03119228
2022-03-02,rb1s,0.0
2022-03-02,si1s,0.0
2022-03-03,cl1s,0.02163222
2022-03-03,es1s,0.0
2022-03-03,fesx1s,0.03551385
2022-03-03,gc1s,0.0
2022-03-03,hg1s,0.0
2022-03-03,ho1s,0.0
2022-03-03,ng1s,-0.01102521
2022-03-03,nq1s,0.0
2022-03-03,pl1s,-0.03156136
2022-03-03,rb1s,0.0
2022-03-03,si1s,0.0
2022-03-04,cl1s,0.0
2022-03-04,es1s,0.0
2022-03-04,fesx1s,0.03233127
2022-03-04,gc1s,0.0
2022-03-04,hg1s,0.0
2022-03-04,ho1s,0.0
2022-03-04,ng1s,-0.01100154
2022-03-04,nq1s,0.03288258
2022-03-04,pl1s,0.0
2022-03-04,rb1s,0.0
2022-03-04,si1s,0.0
2022-03-07,cl1s,0.0
2022-03-07,es1s,0.0
2022-03-07,fesx1s,0.0327952
2022-03-07,gc1s,0.0
2022-03-07,hg1s,0.0
2022-03-07,ho1s,0.0
2022-03-07,ng1s,-0.01106462
2022-03-07,nq1s,0.0
2022-03-07,pl1s,0.0
2022-03-07,rb1s,0.0
2022-03-07,si1s,0.0
2022-03-08,cl1s,0.0
2022-03-08,es1s,0.04483889
2022-03-08,fesx1s,0.03329349
2022-03-08,gc1s,0.0
2022-03-08,hg1s,0.0
2022-03-08,ho1s,0.0
2022-03-08,ng1s,-0.01094716
2022-03-08,nq1s,0.0
2022-03-08,pl1s,-0.03046337
2022-03-08,rb1s,0.0
2022-03-08,si1s,0.0
2022-03-09,cl1s,0.0
2022-03-09,es1s,0.04252291
2022-03-09,fesx1s,-0.02781905
2022-03-09,gc1s,0.0
2022-03-09,hg1s,0.0
2022-03-09,ho1s,0.0
2022-03-09,ng1s,-0.01113035
2022-03-09,nq1s,0.03035188
2022-03-09,pl1s,0.02863741
2022-03-09,rb1s,0.0
2022-03-09,si1s,0.0
2022-03-10,cl1s,0.0
2022-03-10,es1s,0.04320526
2022-03-10,fesx1s,-0.02766889
2022-03-10,gc1s,0.0
2022-03-10,hg1s,0.0
2022-03-10,ho1s,0.0
2022-03-10,ng1s,-0.01129044
2022-03-10,nq1s,0.03075767
2022-03-10,pl1s,0.02890304
2022-03-10,rb1s,0.0
2022-03-10,si1s,0.0
2022-03-11,cl1s,0.0
2022-03-11,es1s,0.04339701
2022-03-11,fesx1s,-0.02783849
2022-03-11,gc1s,0.0
2022-03-11,hg1s,0.0
2022-03-11,ho1s,0.0
2022-03-11,ng1s,-0.01146116
2022-03-11,nq1s,0.03075723
2022-03-11,pl1s,0.02931079
2022-03-11,rb1s,0.0
2022-03-11,si1s,0.0
2022-03-14,cl1s,-0.0154984
2022-03-14,es1s,0.04401571
2022-03-14,fesx1s,-0.02800793
2022-03-14,gc1s,0.0
2022-03-14,hg1s,0.03205141
2022-03-14,ho1s,0.0
2022-03-14,ng1s,-0.01162831
2022-03-14,nq1s,0.03093472
2022-03-14,pl1s,0.02838033
