date,instrument,f8_dow_sin,f8_dow_cos,f8_month_sin,f8_month_cos
2021-04-02,nq1s,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
2021-04-05,nq1s,0.0,1.0,1.0,6.123233995736766e-17
2021-04-06,nq1s,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
2021-04-07,nq1s,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17
2021-04-08,nq1s,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17
2021-04-09,nq1s,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
2021-04-12,nq1s,0.0,1.0,1.0,6.123233995736766e-17
2021-04-13,nq1s,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
2021-04-14,nq1s,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17
2021-04-15,nq1s,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17
2021-04-16,nq1s,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
2021-04-19,nq1s,0.0,1.0,1.0,6.123233995736766e-17
2021-04-20,nq1s,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
2021-04-21,nq1s,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17
2021-04-22,nq1s,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17
2021-04-23,nq1s,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
2021-04-26,nq1s,0.0,1.0,1.0,6.123233995736766e-17
2021-04-27,nq1s,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
2021-04-28,nq1s,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17
2021-04-29,nq1s,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17
2021-04-30,nq1s,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
2021-05-03,nq1s,0.0,1.0,0.8660254037844387,-0.4999999999999998
2021-05-04,nq1s,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998
2021-05-05,nq1s,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998
2021-05-06,nq1s,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998
2021-05-07,nq1s,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998
2021-05-10,nq1s,0.0,1.0,0.8660254037844387,-0.4999999999999998
2021-05-11,nq1s,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998
2021-05-12,nq1s,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998
2021-05-13,nq1s,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998
2021-05-14,nq1s,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998
2021-05-17,nq1s,0.0,1.0,0.8660254037844387,-0.4999999999999998
2021-05-18,nq1s,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998
2021-05-19,nq1s,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998
