date,instrument,f5_signal,f5_abs_signal,f5_trailing_run_length,f5_days_since_flip,f5_days_since_nonzero,f5_participation_20,f5_participation_60,f5_long_bias_20,f5_sign_agree_mr,f5_signal_entropy_20,f5_flip_rate_60
2022-02-03,ng1s,-1.0,1.0,8.0,7.0,0.0,0.55,0.4,-0.55,1.0,0.6881388137135884,0.13333333333333333
2022-02-04,ng1s,-1.0,1.0,9.0,8.0,0.0,0.6,0.4,-0.6,-1.0,0.6730116670092565,0.13333333333333333
2022-02-08,ng1s,-1.0,1.0,1.0,0.0,0.0,0.65,0.38333333333333336,-0.65,-1.0,0.6474466390346325,0.16666666666666666
2022-02-09,ng1s,-1.0,1.0,2.0,1.0,0.0,0.7,0.38333333333333336,-0.7,-1.0,0.6108643020548935,0.16666666666666666
2022-02-10,ng1s,-1.0,1.0,3.0,2.0,0.0,0.7,0.38333333333333336,-0.7,-1.0,0.6108643020548935,0.16666666666666666
2022-02-11,ng1s,-1.0,1.0,4.0,3.0,0.0,0.7,0.38333333333333336,-0.7,-1.0,0.6108643020548935,0.16666666666666666
2022-02-14,ng1s,-1.0,1.0,5.0,4.0,0.0,0.75,0.38333333333333336,-0.75,-1.0,0.5623351446188083,0.16666666666666666
2022-02-15,ng1s,-1.0,1.0,6.0,5.0,0.0,0.75,0.38333333333333336,-0.75,-1.0,0.5623351446188083,0.16666666666666666
2022-02-16,ng1s,-1.0,1.0,7.0,6.0,0.0,0.8,0.38333333333333336,-0.8,1.0,0.5004024235381879,0.16666666666666666
2022-02-17,ng1s,-1.0,1.0,8.0,7.0,0.0,0.85,0.38333333333333336,-0.85,-1.0,0.42270908780599087,0.16666666666666666
2022-02-18,ng1s,-1.0,1.0,9.0,8.0,0.0,0.9,0.4,-0.9,-1.0,0.3250829733914482,0.15
2022-02-22,ng1s,-1.0,1.0,1.0,0.0,0.0,0.9,0.38333333333333336,-0.9,-1.0,0.3250829733914482,0.16666666666666666
2022-02-23,ng1s,-1.0,1.0,2.0,1.0,0.0,0.9,0.38333333333333336,-0.9,-1.0,0.3250829733914482,0.16666666666666666
2022-02-24,ng1s,-1.0,1.0,3.0,2.0,0.0,0.9,0.4,-0.9,-1.0,0.3250829733914482,0.15
2022-02-25,ng1s,-1.0,1.0,4.0,3.0,0.0,0.9,0.4166666666666667,-0.9,-1.0,0.3250829733914482,0.15
2022-02-28,ng1s,-1.0,1.0,5.0,4.0,0.0,0.9,0.43333333333333335,-0.9,-1.0,0.3250829733914482,0.15
2022-03-01,ng1s,-1.0,1.0,6.0,5.0,0.0,0.9,0.45,-0.9,-1.0,0.3250829733914482,0.15
2022-03-02,ng1s,-1.0,1.0,7.0,6.0,0.0,0.9,0.4666666666666667,-0.9,1.0,0.3250829733914482,0.15
2022-03-03,ng1s,-1.0,1.0,8.0,7.0,0.0,0.9,0.48333333333333334,-0.9,1.0,0.3250829733914482,0.15
2022-03-04,ng1s,-1.0,1.0,9.0,8.0,0.0,0.9,0.5,-0.9,1.0,0.3250829733914482,0.15
2022-03-07,ng1s,-1.0,1.0,10.0,9.0,0.0,0.95,0.5166666666666667,-0.95,1.0,0.1985152433458726,0.15
2022-03-08,ng1s,-1.0,1.0,11.0,10.0,0.0,0.95,0.5333333333333333,-0.95,-1.0,0.1985152433458726,0.15
2022-03-09,ng1s,-1.0,1.0,12.0,11.0,0.0,0.95,0.55,-0.95,-1.0,0.1985152433458726,0.15
2022-03-10,ng1s,-1.0,1.0,13.0,12.0,0.0,0.95,0.5666666666666667,-0.95,1.0,0.1985152433458726,0.15
2022-03-11,ng1s,-1.0,1.0,14.0,13.0,0.0,0.95,0.5833333333333334,-0.95,1.0,0.1985152433458726,0.15
2022-03-14,ng1s,-1.0,1.0,15.0,14.0,0.0,0.95,0.6,-0.95,-1.0,0.1985152433458726,0.15
2022-03-15,ng1s,-1.0,1.0,16.0,15.0,0.0,0.95,0.6166666666666667,-0.95,-1.0,0.1985152433458726,0.15
2022-03-16,ng1s,-1.0,1.0,17.0,16.0,0.0,0.95,0.6333333333333333,-0.95,-1.0,0.1985152433458726,0.15
2022-03-17,ng1s,-1.0,1.0,18.0,17.0,0.0,0.95,0.65,-0.95,1.0,0.1985152433458726,0.15
2022-05-04,ng1s,-1.0,1.0,1.0,0.0,0.0,0.05,0.45,-0.05,1.0,0.1985152433458726,0.06666666666666667
2022-05-05,ng1s,-1.0,1.0,2.0,1.0,0.0,0.1,0.45,-0.1,1.0,0.3250829733914482,0.06666666666666667
2022-05-06,ng1s,-1.0,1.0,3.0,2.0,0.0,0.15,0.45,-0.15,-1.0,0.42270908780599087,0.06666666666666667
2022-05-17,ng1s,-1.0,1.0,1.0,0.0,0.0,0.2,0.36666666666666664,-0.2,1.0,0.5004024235381879,0.08333333333333333
2022-05-18,ng1s,-1.0,1.0,2.0,1.0,0.0,0.25,0.36666666666666664,-0.25,1.0,0.5623351446188083,0.06666666666666667
2022-05-19,ng1s,-1.0,1.0,3.0,2.0,0.0,0.3,0.36666666666666664,-0.3,1.0,0.6108643020548935,0.06666666666666667
2022-05-25,ng1s,-1.0,1.0,1.0,0.0,0.0,0.35,0.31666666666666665,-0.35,1.0,0.6474466390346325,0.1
2022-06-01,ng1s,-1.0,1.0,1.0,0.0,0.0,0.35,0.25,-0.35,-1.0,0.6474466390346325,0.13333333333333333
2022-06-02,ng1s,-1.0,1.0,2.0,1.0,0.0,0.35,0.25,-0.35,-1.0,0.6474466390346325,0.13333333333333333
2022-06-03,ng1s,-1.0,1.0,3.0,2.0,0.0,0.35,0.25,-0.35,-1.0,0.6474466390346325,0.13333333333333333
2022-06-06,ng1s,-1.0,1.0,4.0,3.0,0.0,0.4,0.25,-0.4,1.0,0.6730116670092565,0.13333333333333333
2022-06-07,ng1s,-1.0,1.0,5.0,4.0,0.0,0.45,0.25,-0.45,1.0,0.6881388137135884,0.13333333333333333
2022-06-08,ng1s,-1.0,1.0,6.0,5.0,0.0,0.5,0.25,-0.5,-1.0,0.6931471805599453,0.13333333333333333
2022-06-17,ng1s,-1.0,1.0,1.0,0.0,0.0,0.4,0.23333333333333334,-0.4,-1.0,0.6730116670092565,0.15
2022-06-21,ng1s,-1.0,1.0,1.0,0.0,0.0,0.45,0.25,-0.45,-1.0,0.6881388137135884,0.18333333333333332
2022-06-22,ng1s,-1.0,1.0,2.0,1.0,0.0,0.45,0.26666666666666666,-0.45,-1.0,0.6881388137135884,0.18333333333333332
2022-06-29,ng1s,-1.0,1.0,1.0,0.0,0.0,0.45,0.2833333333333333,-0.45,-1.0,0.6881388137135884,0.21666666666666667
2020-03-16,gc1s,1.0,1.0,1.0,0.0,0.0,0.05,,0.05,1.0,0.1985152433458726,
2020-03-18,gc1s,1.0,1.0,1.0,0.0,0.0,0.1,,0.1,1.0,0.3250829733914482,
2020-03-19,gc1s,1.0,1.0,2.0,1.0,0.0,0.15,,0.15,1.0,0.42270908780599087,
2020-03-20,gc1s,1.0,1.0,3.0,2.0,0.0,0.2,,0.2,1.0,0.5004024235381879,
2020-03-25,gc1s,-1.0,1.0,1.0,0.0,0.0,0.25,,0.15,1.0,0.6874357505033553,
2020-03-26,gc1s,-1.0,1.0,2.0,1.0,0.0,0.3,0.1,0.1,1.0,0.8018185525433373,
2020-03-27,gc1s,-1.0,1.0,3.0,2.0,0.0,0.35,0.11666666666666667,0.05,1.0,0.8864644756797975,0.08333333333333333
2020-03-30,gc1s,-1.0,1.0,4.0,3.0,0.0,0.4,0.13333333333333333,0.0,1.0,0.9502705392332347,0.08333333333333333
2020-03-31,gc1s,-1.0,1.0,5.0,4.0,0.0,0.45,0.15,-0.05,1.0,0.9972715231823841,0.08333333333333333
2020-04-01,gc1s,-1.0,1.0,6.0,5.0,0.0,0.5,0.16666666666666666,-0.1,1.0,1.0296530140645737,0.08333333333333333
2020-04-02,gc1s,-1.0,1.0,7.0,6.0,0.0,0.55,0.18333333333333332,-0.15,1.0,1.0486537893593546,0.08333333333333333
2020-04-03,gc1s,-1.0,1.0,8.0,7.0,0.0,0.6,0.2,-0.2,1.0,1.0549201679861442,0.08333333333333333
2020-04-13,gc1s,-1.0,1.0,1.0,0.0,0.0,0.65,0.21666666666666667,-0.25,1.0,1.0486537893593546,0.11666666666666667
2020-04-15,gc1s,-1.0,1.0,1.0,0.0,0.0,0.65,0.23333333333333334,-0.35,1.0,0.9985793315873921,0.15
2020-04-16,gc1s,-1.0,1.0,2.0,1.0,0.0,0.65,0.25,-0.45,1.0,0.926506603289533,0.15
2020-04-17,gc1s,-1.0,1.0,3.0,2.0,0.0,0.65,0.26666666666666666,-0.55,-1.0,0.8237197315118312,0.15
2020-04-20,gc1s,-1.0,1.0,4.0,3.0,0.0,0.65,0.2833333333333333,-0.65,-1.0,0.6474466390346325,0.15
2020-04-27,gc1s,1.0,1.0,1.0,0.0,0.0,0.55,0.3,-0.45,1.0,0.8556886672556694,0.18333333333333332
2020-04-28,gc1s,1.0,1.0,2.0,1.0,0.0,0.55,0.31666666666666665,-0.35,1.0,0.9489154358953991,0.18333333333333332
2020-05-06,gc1s,1.0,1.0,1.0,0.0,0.0,0.4,0.3333333333333333,-0.1,1.0,0.9376369622724492,0.21666666666666667
2020-05-07,gc1s,1.0,1.0,2.0,1.0,0.0,0.45,0.35,-0.05,1.0,0.9972715231823841,0.21666666666666667
2020-05-20,gc1s,-1.0,1.0,1.0,0.0,0.0,0.25,0.36666666666666664,0.15,1.0,0.6874357505033553,0.25
2020-05-21,gc1s,-1.0,1.0,2.0,1.0,0.0,0.3,0.38333333333333336,0.1,-1.0,0.8018185525433373,0.25
2020-05-22,gc1s,-1.0,1.0,3.0,2.0,0.0,0.35,0.4,0.05,1.0,0.8864644756797975,0.25
2020-05-26,gc1s,-1.0,1.0,1.0,0.0,0.0,0.3,0.4166666666666667,-0.1,-1.0,0.8018185525433372,0.2833333333333333
2020-05-27,gc1s,-1.0,1.0,2.0,1.0,0.0,0.35,0.43333333333333335,-0.15,-1.0,0.8568409950394724,0.2833333333333333
2020-05-28,gc1s,-1.0,1.0,3.0,2.0,0.0,0.4,0.45,-0.2,-1.0,0.8979457248567797,0.2833333333333333
2020-06-02,gc1s,-1.0,1.0,1.0,0.0,0.0,0.45,0.4666666666666667,-0.25,-1.0,0.926506603289533,0.31666666666666665
2020-06-19,gc1s,1.0,1.0,1.0,0.0,0.0,0.25,0.38333333333333336,-0.15,-1.0,0.6874357505033553,0.26666666666666666
2020-06-22,gc1s,1.0,1.0,2.0,1.0,0.0,0.3,0.38333333333333336,-0.1,-1.0,0.8018185525433372,0.26666666666666666
2020-06-23,gc1s,1.0,1.0,3.0,2.0,0.0,0.3,0.38333333333333336,0.0,-1.0,0.818808456222877,0.26666666666666666
2020-06-25,gc1s,1.0,1.0,1.0,0.0,0.0,0.25,0.36666666666666664,0.15,-1.0,0.6874357505033553,0.3
2020-06-26,gc1s,1.0,1.0,2.0,1.0,0.0,0.3,0.36666666666666664,0.2,-1.0,0.7460326647147848,0.3
2020-06-29,gc1s,1.0,1.0,3.0,2.0,0.0,0.35,0.36666666666666664,0.25,-1.0,0.7909873504355757,0.3
2020-07-02,gc1s,1.0,1.0,1.0,0.0,0.0,0.35,0.38333333333333336,0.35,-1.0,0.6474466390346325,0.31666666666666665
2020-07-06,gc1s,1.0,1.0,1.0,0.0,0.0,0.4,0.38333333333333336,0.4,-1.0,0.6730116670092565,0.3333333333333333
2020-07-07,gc1s,1.0,1.0,2.0,1.0,0.0,0.45,0.4,0.45,-1.0,0.6881388137135884,0.31666666666666665
2020-07-08,gc1s,1.0,1.0,3.0,2.0,0.0,0.5,0.4,0.5,-1.0,0.6931471805599453,0.3
2020-07-09,gc1s,1.0,1.0,4.0,3.0,0.0,0.55,0.4,0.55,-1.0,0.6881388137135884,0.3
2020-07-10,gc1s,1.0,1.0,5.0,4.0,0.0,0.6,0.4,0.6,1.0,0.6730116670092565,0.3
2020-07-13,gc1s,1.0,1.0,6.0,5.0,0.0,0.65,0.4,0.65,-1.0,0.6474466390346325,0.3
2020-07-14,gc1s,1.0,1.0,7.0,6.0,0.0,0.7,0.4166666666666667,0.7,1.0,0.6108643020548935,0.2833333333333333
2020-07-15,gc1s,1.0,1.0,8.0,7.0,0.0,0.75,0.43333333333333335,0.75,1.0,0.5623351446188083,0.2833333333333333
2020-07-16,gc1s,1.0,1.0,9.0,8.0,0.0,0.8,0.45,0.8,1.0,0.5004024235381879,0.2833333333333333
2020-08-18,gc1s,-1.0,1.0,1.0,0.0,0.0,0.05,0.3333333333333333,-0.05,-1.0,0.1985152433458726,0.2
2020-08-19,gc1s,-1.0,1.0,2.0,1.0,0.0,0.1,0.3333333333333333,-0.1,-1.0,0.3250829733914482,0.2
2020-08-20,gc1s,-1.0,1.0,3.0,2.0,0.0,0.15,0.3333333333333333,-0.15,-1.0,0.42270908780599087,0.2
2020-08-21,gc1s,-1.0,1.0,4.0,3.0,0.0,0.2,0.35,-0.2,-1.0,0.5004024235381879,0.18333333333333332
2020-08-24,gc1s,-1.0,1.0,5.0,4.0,0.0,0.25,0.36666666666666664,-0.25,-1.0,0.5623351446188083,0.18333333333333332
2020-09-23,gc1s,1.0,1.0,1.0,0.0,0.0,0.05,0.26666666666666666,0.05,1.0,0.1985152433458726,0.11666666666666667
2020-09-24,gc1s,1.0,1.0,2.0,1.0,0.0,0.1,0.26666666666666666,0.1,1.0,0.3250829733914482,0.1
2020-09-25,gc1s,1.0,1.0,3.0,2.0,0.0,0.15,0.2833333333333333,0.15,1.0,0.42270908780599087,0.08333333333333333
2020-09-28,gc1s,1.0,1.0,4.0,3.0,0.0,0.2,0.2833333333333333,0.2,1.0,0.5004024235381879,0.06666666666666667
2020-09-29,gc1s,1.0,1.0,5.0,4.0,0.0,0.25,0.2833333333333333,0.25,1.0,0.5623351446188083,0.06666666666666667
2020-09-30,gc1s,1.0,1.0,6.0,5.0,0.0,0.3,0.2833333333333333,0.3,1.0,0.6108643020548935,0.06666666666666667
2020-10-19,gc1s,1.0,1.0,1.0,0.0,0.0,0.35,0.2,0.35,-1.0,0.6474466390346325,0.08333333333333333
2020-10-20,gc1s,1.0,1.0,2.0,1.0,0.0,0.4,0.21666666666666667,0.4,-1.0,0.6730116670092565,0.08333333333333333
2020-10-21,gc1s,1.0,1.0,3.0,2.0,0.0,0.4,0.23333333333333334,0.4,-1.0,0.6730116670092565,0.08333333333333333
2020-10-22,gc1s,1.0,1.0,4.0,3.0,0.0,0.4,0.25,0.4,-1.0,0.6730116670092565,0.08333333333333333
2020-10-23,gc1s,1.0,1.0,5.0,4.0,0.0,0.4,0.26666666666666666,0.4,-1.0,0.6730116670092565,0.08333333333333333
2020-10-26,gc1s,1.0,1.0,6.0,5.0,0.0,0.4,0.2833333333333333,0.4,-1.0,0.6730116670092565,0.08333333333333333
2020-10-27,gc1s,1.0,1.0,7.0,6.0,0.0,0.4,0.3,0.4,-1.0,0.6730116670092565,0.08333333333333333
2020-10-28,gc1s,1.0,1.0,8.0,7.0,0.0,0.4,0.31666666666666665,0.4,1.0,0.6730116670092565,0.08333333333333333
2020-10-29,gc1s,1.0,1.0,9.0,8.0,0.0,0.45,0.3333333333333333,0.45,1.0,0.6881388137135884,0.08333333333333333
2020-10-30,gc1s,1.0,1.0,10.0,9.0,0.0,0.5,0.35,0.5,1.0,0.6931471805599453,0.08333333333333333
2020-11-03,gc1s,1.0,1.0,1.0,0.0,0.0,0.55,0.36666666666666664,0.55,-1.0,0.6881388137135884,0.11666666666666667
2020-11-04,gc1s,1.0,1.0,2.0,1.0,0.0,0.6,0.38333333333333336,0.6,1.0,0.6730116670092565,0.11666666666666667
2020-11-10,gc1s,1.0,1.0,1.0,0.0,0.0,0.65,0.38333333333333336,0.65,1.0,0.6474466390346325,0.13333333333333333
2020-11-12,gc1s,1.0,1.0,1.0,0.0,0.0,0.7,0.36666666666666664,0.7,1.0,0.6108643020548935,0.16666666666666666
2020-11-19,gc1s,1.0,1.0,1.0,0.0,0.0,0.55,0.35,0.55,1.0,0.6881388137135884,0.18333333333333332
2020-11-23,gc1s,1.0,1.0,1.0,0.0,0.0,0.5,0.36666666666666664,0.5,1.0,0.6931471805599453,0.21666666666666667
2020-11-24,gc1s,1.0,1.0,2.0,1.0,0.0,0.5,0.38333333333333336,0.5,1.0,0.6931471805599453,0.21666666666666667
2020-11-25,gc1s,1.0,1.0,3.0,2.0,0.0,0.5,0.4,0.5,1.0,0.6931471805599453,0.21666666666666667
2020-11-27,gc1s,1.0,1.0,1.0,0.0,0.0,0.45,0.4166666666666667,0.45,1.0,0.6881388137135884,0.25
2020-11-30,gc1s,1.0,1.0,2.0,1.0,0.0,0.5,0.43333333333333335,0.5,1.0,0.6931471805599453,0.25
2020-12-01,gc1s,1.0,1.0,3.0,2.0,0.0,0.5,0.45,0.5,1.0,0.6931471805599453,0.25
2020-12-02,gc1s,1.0,1.0,4.0,3.0,0.0,0.5,0.4666666666666667,0.5,1.0,0.6931471805599453,0.25
2020-12-14,gc1s,1.0,1.0,1.0,0.0,0.0,0.45,0.48333333333333334,0.45,-1.0,0.6881388137135884,0.2833333333333333
2020-12-15,gc1s,1.0,1.0,2.0,1.0,0.0,0.5,0.5,0.5,-1.0,0.6931471805599453,0.2833333333333333
2020-12-16,gc1s,1.0,1.0,3.0,2.0,0.0,0.55,0.5,0.55,-1.0,0.6881388137135884,0.26666666666666666
2020-12-24,gc1s,1.0,1.0,1.0,0.0,0.0,0.4,0.43333333333333335,0.4,-1.0,0.6730116670092565,0.2833333333333333
2020-12-28,gc1s,1.0,1.0,2.0,1.0,0.0,0.4,0.45,0.4,-1.0,0.6730116670092565,0.2833333333333333
2020-12-29,gc1s,1.0,1.0,3.0,2.0,0.0,0.4,0.4666666666666667,0.4,-1.0,0.6730116670092565,0.2833333333333333
2020-12-30,gc1s,1.0,1.0,4.0,3.0,0.0,0.4,0.48333333333333334,0.4,-1.0,0.6730116670092565,0.2833333333333333
2020-12-31,gc1s,1.0,1.0,5.0,4.0,0.0,0.4,0.5,0.4,-1.0,0.6730116670092565,0.2833333333333333
2021-01-04,gc1s,1.0,1.0,6.0,5.0,0.0,0.45,0.5166666666666667,0.45,-1.0,0.6881388137135884,0.2833333333333333
2021-01-20,gc1s,-1.0,1.0,1.0,0.0,0.0,0.35,0.43333333333333335,0.25,-1.0,0.7909873504355757,0.3
2021-01-21,gc1s,-1.0,1.0,2.0,1.0,0.0,0.4,0.43333333333333335,0.2,-1.0,0.8979457248567798,0.3
2021-02-04,gc1s,1.0,1.0,1.0,0.0,0.0,0.15,0.35,-0.05,1.0,0.5181862130502128,0.26666666666666666
2021-02-19,gc1s,1.0,1.0,1.0,0.0,0.0,0.1,0.2833333333333333,0.1,1.0,0.3250829733914482,0.2
2021-02-26,gc1s,1.0,1.0,1.0,0.0,0.0,0.15,0.23333333333333334,0.15,1.0,0.42270908780599087,0.2
2021-03-01,gc1s,1.0,1.0,2.0,1.0,0.0,0.2,0.25,0.2,1.0,0.5004024235381879,0.18333333333333332
2021-03-02,gc1s,1.0,1.0,3.0,2.0,0.0,0.25,0.26666666666666666,0.25,1.0,0.5623351446188083,0.18333333333333332
2021-03-03,gc1s,1.0,1.0,4.0,3.0,0.0,0.3,0.2833333333333333,0.3,1.0,0.6108643020548935,0.18333333333333332
2021-03-04,gc1s,1.0,1.0,5.0,4.0,0.0,0.3,0.3,0.3,1.0,0.6108643020548935,0.18333333333333332
2021-03-05,gc1s,1.0,1.0,6.0,5.0,0.0,0.35,0.31666666666666665,0.35,1.0,0.6474466390346325,0.18333333333333332
2021-03-08,gc1s,1.0,1.0,7.0,6.0,0.0,0.4,0.3333333333333333,0.4,1.0,0.6730116670092565,0.18333333333333332
2021-03-09,gc1s,1.0,1.0,8.0,7.0,0.0,0.45,0.35,0.45,1.0,0.6881388137135884,0.18333333333333332
2021-03-10,gc1s,1.0,1.0,9.0,8.0,0.0,0.5,0.35,0.5,-1.0,0.6931471805599453,0.16666666666666666
2021-03-11,gc1s,1.0,1.0,10.0,9.0,0.0,0.55,0.35,0.55,-1.0,0.6881388137135884,0.16666666666666666
2021-03-12,gc1s,1.0,1.0,11.0,10.0,0.0,0.6,0.35,0.6,-1.0,0.6730116670092565,0.16666666666666666
2021-03-15,gc1s,1.0,1.0,12.0,11.0,0.0,0.65,0.36666666666666664,0.65,-1.0,0.6474466390346325,0.15
2021-03-16,gc1s,1.0,1.0,13.0,12.0,0.0,0.7,0.38333333333333336,0.7,-1.0,0.6108643020548935,0.15
2021-03-17,gc1s,1.0,1.0,14.0,13.0,0.0,0.75,0.4,0.75,-1.0,0.5623351446188083,0.15
2021-03-18,gc1s,1.0,1.0,15.0,14.0,0.0,0.8,0.4166666666666667,0.8,-1.0,0.5004024235381879,0.15
2021-03-19,gc1s,1.0,1.0,16.0,15.0,0.0,0.8,0.43333333333333335,0.8,-1.0,0.5004024235381879,0.15
2021-04-06,gc1s,-1.0,1.0,1.0,0.0,0.0,0.45,0.35,0.35,1.0,0.8451132568429528,0.15
2021-04-07,gc1s,-1.0,1.0,2.0,1.0,0.0,0.45,0.36666666666666664,0.25,1.0,0.926506603289533,0.15
2021-04-09,gc1s,-1.0,1.0,1.0,0.0,0.0,0.4,0.38333333333333336,0.1,1.0,0.9376369622724492,0.18333333333333332
2021-05-07,gc1s,1.0,1.0,1.0,0.0,0.0,0.05,0.35,0.05,-1.0,0.1985152433458726,0.15
2021-05-12,gc1s,1.0,1.0,1.0,0.0,0.0,0.1,0.36666666666666664,0.1,-1.0,0.3250829733914482,0.18333333333333332
2021-05-13,gc1s,1.0,1.0,2.0,1.0,0.0,0.15,0.38333333333333336,0.15,1.0,0.42270908780599087,0.18333333333333332
2021-05-17,gc1s,1.0,1.0,1.0,0.0,0.0,0.2,0.38333333333333336,0.2,-1.0,0.5004024235381879,0.18333333333333332
2021-05-18,gc1s,1.0,1.0,2.0,1.0,0.0,0.25,0.4,0.25,-1.0,0.5623351446188083,0.18333333333333332
2021-05-19,gc1s,1.0,1.0,3.0,2.0,0.0,0.3,0.4166666666666667,0.3,-1.0,0.6108643020548935,0.18333333333333332
2021-05-20,gc1s,1.0,1.0,4.0,3.0,0.0,0.35,0.43333333333333335,0.35,-1.0,0.6474466390346325,0.18333333333333332
2021-05-28,gc1s,1.0,1.0,1.0,0.0,0.0,0.4,0.35,0.4,-1.0,0.6730116670092565,0.2
2021-06-01,gc1s,1.0,1.0,1.0,0.0,0.0,0.45,0.3333333333333333,0.45,1.0,0.6881388137135884,0.23333333333333334
2021-08-03,gc1s,-1.0,1.0,1.0,0.0,0.0,0.05,0.15,-0.05,-1.0,0.1985152433458726,0.15
2021-08-04,gc1s,-1.0,1.0,2.0,1.0,0.0,0.1,0.15,-0.1,-1.0,0.3250829733914482,0.13333333333333333
2021-08-09,gc1s,1.0,1.0,1.0,0.0,0.0,0.15,0.13333333333333333,-0.05,1.0,0.5181862130502128,0.13333333333333333
2021-08-10,gc1s,1.0,1.0,2.0,1.0,0.0,0.2,0.13333333333333333,0.0,1.0,0.639031859650177,0.13333333333333333
2021-08-11,gc1s,1.0,1.0,3.0,2.0,0.0,0.25,0.13333333333333333,0.05,1.0,0.7305880613711224,0.13333333333333333
2021-08-12,gc1s,1.0,1.0,4.0,3.0,0.0,0.3,0.13333333333333333,0.1,1.0,0.8018185525433373,0.13333333333333333
2021-09-20,gc1s,1.0,1.0,1.0,0.0,0.0,0.05,0.11666666666666667,0.05,1.0,0.1985152433458726,0.08333333333333333
2021-09-21,gc1s,1.0,1.0,2.0,1.0,0.0,0.1,0.13333333333333333,0.1,1.0,0.3250829733914482,0.08333333333333333
2021-09-22,gc1s,1.0,1.0,3.0,2.0,0.0,0.15,0.15,0.15,1.0,0.42270908780599087,0.08333333333333333
2021-09-23,gc1s,1.0,1.0,4.0,3.0,0.0,0.2,0.16666666666666666,0.2,1.0,0.5004024235381879,0.08333333333333333
2021-09-24,gc1s,1.0,1.0,5.0,4.0,0.0,0.25,0.18333333333333332,0.25,1.0,0.5623351446188083,0.08333333333333333
2021-09-27,gc1s,1.0,1.0,6.0,5.0,0.0,0.3,0.2,0.3,1.0,0.6108643020548935,0.08333333333333333
2021-09-28,gc1s,1.0,1.0,7.0,6.0,0.0,0.35,0.21666666666666667,0.35,1.0,0.6474466390346325,0.08333333333333333
2021-09-29,gc1s,1.0,1.0,8.0,7.0,0.0,0.4,0.23333333333333334,0.4,1.0,0.6730116670092565,0.08333333333333333
2021-09-30,gc1s,1.0,1.0,9.0,8.0,0.0,0.45,0.25,0.45,1.0,0.6881388137135884,0.08333333333333333
2021-10-01,gc1s,1.0,1.0,10.0,9.0,0.0,0.5,0.26666666666666666,0.5,-1.0,0.6931471805599453,0.08333333333333333
2021-10-05,gc1s,1.0,1.0,1.0,0.0,0.0,0.55,0.2833333333333333,0.55,-1.0,0.6881388137135884,0.11666666666666667
2021-10-06,gc1s,1.0,1.0,2.0,1.0,0.0,0.6,0.3,0.6,-1.0,0.6730116670092565,0.11666666666666667
2021-10-07,gc1s,1.0,1.0,3.0,2.0,0.0,0.65,0.31666666666666665,0.65,-1.0,0.6474466390346325,0.11666666666666667
2021-11-10,gc1s,1.0,1.0,1.0,0.0,0.0,0.05,0.23333333333333334,0.05,-1.0,0.1985152433458726,0.08333333333333333
2022-01-24,gc1s,1.0,1.0,1.0,0.0,0.0,0.05,0.03333333333333333,0.05,-1.0,0.1985152433458726,0.05
2022-01-25,gc1s,1.0,1.0,2.0,1.0,0.0,0.1,0.05,0.1,-1.0,0.3250829733914482,0.05
2022-02-16,gc1s,1.0,1.0,1.0,0.0,0.0,0.15,0.05,0.15,-1.0,0.42270908780599087,0.05
2022-02-22,gc1s,1.0,1.0,1.0,0.0,0.0,0.1,0.06666666666666667,0.1,-1.0,0.3250829733914482,0.08333333333333333
2022-02-24,gc1s,1.0,1.0,1.0,0.0,0.0,0.15,0.08333333333333333,0.15,-1.0,0.42270908780599087,0.11666666666666667
2022-02-25,gc1s,1.0,1.0,2.0,1.0,0.0,0.2,0.1,0.2,-1.0,0.5004024235381879,0.11666666666666667
2022-03-03,gc1s,1.0,1.0,1.0,0.0,0.0,0.25,0.11666666666666667,0.25,-1.0,0.5623351446188083,0.15
2022-03-22,gc1s,1.0,1.0,1.0,0.0,0.0,0.2,0.13333333333333333,0.2,1.0,0.5004024235381879,0.18333333333333332
2022-04-25,gc1s,1.0,1.0,1.0,0.0,0.0,0.05,0.11666666666666667,0.05,1.0,0.1985152433458726,0.18333333333333332
2022-04-27,gc1s,1.0,1.0,1.0,0.0,0.0,0.1,0.13333333333333333,0.1,1.0,0.3250829733914482,0.21666666666666667
2022-04-28,gc1s,1.0,1.0,2.0,1.0,0.0,0.15,0.15,0.15,1.0,0.42270908780599087,0.21666666666666667
2022-05-02,gc1s,1.0,1.0,1.0,0.0,0.0,0.2,0.16666666666666666,0.2,1.0,0.5004024235381879,0.25
2022-05-09,gc1s,1.0,1.0,1.0,0.0,0.0,0.25,0.18333333333333332,0.25,1.0,0.5623351446188083,0.2833333333333333
2022-05-10,gc1s,1.0,1.0,2.0,1.0,0.0,0.3,0.2,0.3,1.0,0.6108643020548935,0.2833333333333333
2022-05-12,gc1s,1.0,1.0,1.0,0.0,0.0,0.35,0.2,0.35,1.0,0.6474466390346325,0.3
2022-05-13,gc1s,1.0,1.0,2.0,1.0,0.0,0.4,0.21666666666666667,0.4,1.0,0.6730116670092565,0.2833333333333333
2022-05-17,gc1s,1.0,1.0,1.0,0.0,0.0,0.45,0.23333333333333334,0.45,1.0,0.6881388137135884,0.31666666666666665
2022-05-18,gc1s,1.0,1.0,2.0,1.0,0.0,0.5,0.23333333333333334,0.5,1.0,0.6931471805599453,0.3
