date,instrument,f16_regime_alignment_score
2021-12-01,si1s,0.971207940980432
2021-12-02,si1s,0.9762341835988738
2021-12-03,si1s,0.9769112701170088
2021-12-06,si1s,0.9789140517168731
2021-12-07,si1s,0.9804691214540502
2021-12-08,si1s,0.9862021263472229
2021-12-09,si1s,0.9913873445763604
2021-12-10,si1s,0.9908240270905175
2021-12-13,si1s,0.9898394189160757
2021-12-14,si1s,0.9926885355385613
2021-12-15,si1s,0.9949106580026189
2021-12-16,si1s,0.9829474251735896
2021-12-17,si1s,0.9817104408557032
2021-12-20,si1s,0.9856555274180181
2021-12-21,si1s,0.986728991999649
2021-12-22,si1s,0.987303906481049
2021-12-23,si1s,0.9917697274777325
2021-12-28,si1s,0.9594529820446858
2021-12-30,si1s,0.8976421636923426
2021-12-31,si1s,0.9191885022984768
2022-01-03,si1s,0.7174257439598477
2022-01-04,si1s,0.7372281535549902
2022-01-05,si1s,0.8422334335504723
2022-01-06,si1s,0.9573990570923634
2022-01-07,si1s,0.9648664301367099
2022-01-10,si1s,0.9681682389284592
2022-01-11,si1s,0.9454439596179801
2022-01-12,si1s,0.9331419823088817
2022-01-13,si1s,0.950900345374394
2022-01-14,si1s,0.9825164278317812
2022-01-18,si1s,0.7928874412871716
2022-01-19,si1s,0.47108936760875464
2022-01-20,si1s,0.4002999323127777
2022-01-21,si1s,0.5122075480732092
2022-01-24,si1s,0.7150107904736125
2022-01-25,si1s,0.6339027994829695
2022-01-26,si1s,0.9765459967157027
2022-01-27,si1s,0.9486073892035334
2022-01-28,si1s,0.9473513024090603
2022-01-31,si1s,0.9089248208548786
2022-02-02,si1s,0.7583616409915531
2022-02-03,si1s,0.8297069546789333
2022-02-04,si1s,0.9004487521238245
2022-02-07,si1s,0.8763948134120674
2022-02-08,si1s,0.8847183502603309
2022-02-09,si1s,0.902148682819364
2022-02-10,si1s,0.9351116564529499
2022-02-11,si1s,0.9283485774547559
2022-02-14,si1s,0.9085116975287686
2022-02-15,si1s,0.813536864690647
2022-02-16,si1s,0.8526227975929654
2022-02-17,si1s,0.8736332553570267
2022-02-18,si1s,0.9177740189928907
2022-02-22,si1s,0.9360580066363016
2022-02-23,si1s,0.7360071063440552
2022-02-24,si1s,0.585390621736836
2022-02-25,si1s,0.17862811707350473
2022-02-28,si1s,0.17954500391328554
2022-03-01,si1s,0.15660875335458865
2022-03-02,si1s,0.22358430100011212
2022-03-03,si1s,0.15636445277234412
2022-03-04,si1s,0.10440129173081912
2022-03-07,si1s,0.06897385206673148
2022-03-09,si1s,0.03559490684740716
2022-03-11,si1s,0.014281447691697792
2022-03-15,si1s,0.009451513776230767
2022-03-17,si1s,0.006127095853821557
2022-03-18,si1s,0.009059009766664173
2022-03-22,si1s,0.01808843083103717
2022-03-23,si1s,0.0426916317140617
2022-03-24,si1s,0.052879275062370654
2022-03-25,si1s,0.9490487863981213
2022-03-28,si1s,0.944166972572873
2022-03-29,si1s,0.9122221747210956
2022-03-30,si1s,0.9372690603288558
2022-03-31,si1s,0.9396133308067688
2022-04-01,si1s,0.8752818805502984
2022-04-04,si1s,0.897150614680422
2022-04-05,si1s,0.8249261991521875
2022-04-06,si1s,0.6777851711811107
2022-04-07,si1s,0.6105569150518858
2022-04-11,si1s,0.5696106848011246
2022-04-12,si1s,0.6251596443023727
2022-04-13,si1s,0.693534697847722
2022-04-14,si1s,0.3153571402217634
2022-04-18,si1s,0.23228413353991195
2022-04-19,si1s,0.44369826333211304
2022-04-21,si1s,0.5635119635174298
2022-04-22,si1s,0.33480763581467027
2022-04-25,si1s,0.39148936919670246
2022-04-26,si1s,0.598679362436337
2022-04-27,si1s,0.5831691497346272
2022-04-28,si1s,0.43430374908653757
2022-04-29,si1s,0.3412370459091385
2022-05-02,si1s,0.08372485267694789
2022-05-03,si1s,0.06443950598830277
2022-05-04,si1s,0.040335590977269555
2022-05-05,si1s,0.038606137837013346
2022-05-06,si1s,0.03901500774667313
2022-05-09,si1s,0.0303306932074949
2022-05-10,si1s,0.014543253057433895
2022-05-11,si1s,0.006229785446735341
2022-05-12,si1s,0.0024443994748105874
2022-05-13,si1s,0.004495769751434713
2022-05-16,si1s,0.007469643170541618
2022-05-17,si1s,0.007624849100363368
2022-05-18,si1s,0.008225253185156102
2022-05-19,si1s,0.009231982612142432
2022-05-20,si1s,0.007247187582115471
2022-05-23,si1s,0.005076690996795676
2022-05-24,si1s,0.005739677209149426
2022-05-25,si1s,0.9219459127664645
2022-05-26,si1s,0.8919908591271835
2022-05-27,si1s,0.7762315922036636
2022-05-31,si1s,0.6598812550958034
2022-06-01,si1s,0.34639857543440095
2022-06-02,si1s,0.3011014501991405
2022-06-03,si1s,0.6451229504871776
2022-06-06,si1s,0.6507676393130777
2022-06-07,si1s,0.5829670165882067
2022-06-08,si1s,0.5365202082084627
2022-06-09,si1s,0.7208604610520596
2022-06-10,si1s,0.6375067462668104
2022-06-13,si1s,0.7352228610618471
2022-06-14,si1s,0.755024262098629
2022-06-15,si1s,0.6977411198380166
2022-06-16,si1s,0.768103687275036
2022-06-17,si1s,0.7149281708593337
2022-06-21,si1s,0.785017837095723
2022-06-22,si1s,0.7533968954818295
2022-06-23,si1s,0.9926285716070985
2022-06-24,si1s,0.9926599511286307
2022-06-27,si1s,0.965293665389633
2022-06-28,si1s,0.987074502873463
2022-06-29,si1s,0.9848128580464818
2022-06-30,si1s,0.9905558161460386
2020-01-03,hg1s,
2020-01-06,hg1s,
2020-01-07,hg1s,
2020-01-08,hg1s,
2020-01-09,hg1s,
2020-01-10,hg1s,
2020-01-13,hg1s,
2020-01-14,hg1s,
2020-01-15,hg1s,
2020-01-16,hg1s,
2020-01-17,hg1s,
2020-01-21,hg1s,
2020-01-22,hg1s,
2020-01-23,hg1s,
2020-01-24,hg1s,
2020-01-27,hg1s,
2020-01-28,hg1s,
2020-01-29,hg1s,
2020-01-30,hg1s,
2020-01-31,hg1s,
2020-02-03,hg1s,
2020-02-04,hg1s,
2020-02-05,hg1s,
2020-02-06,hg1s,
2020-02-07,hg1s,
2020-02-10,hg1s,
2020-02-11,hg1s,
2020-02-12,hg1s,
2020-02-13,hg1s,
2020-02-14,hg1s,
2020-02-18,hg1s,
2020-02-19,hg1s,
2020-02-20,hg1s,
2020-02-21,hg1s,
2020-02-24,hg1s,
2020-02-25,hg1s,
2020-02-26,hg1s,
2020-02-27,hg1s,
2020-02-28,hg1s,
2020-03-02,hg1s,
2020-03-03,hg1s,
2020-03-04,hg1s,
2020-03-05,hg1s,
2020-03-06,hg1s,
2020-03-09,hg1s,
2020-03-10,hg1s,
2020-03-11,hg1s,
2020-03-12,hg1s,
2020-03-13,hg1s,
2020-03-16,hg1s,
2020-03-17,hg1s,
2020-03-18,hg1s,
2020-03-19,hg1s,
2020-03-20,hg1s,
2020-03-23,hg1s,
2020-03-24,hg1s,
2020-03-25,hg1s,
2020-03-26,hg1s,
2020-03-27,hg1s,
2020-03-30,hg1s,
2020-03-31,hg1s,
2020-04-01,hg1s,
2020-04-02,hg1s,
2020-04-03,hg1s,
2020-04-06,hg1s,
2020-04-07,hg1s,
2020-04-08,hg1s,
2020-04-09,hg1s,
2020-04-13,hg1s,
2020-04-14,hg1s,
2020-04-15,hg1s,
2020-04-16,hg1s,
2020-04-17,hg1s,
2020-04-20,hg1s,
2020-04-21,hg1s,
2020-04-22,hg1s,
2020-04-23,hg1s,
2020-04-24,hg1s,
2020-04-27,hg1s,
2020-04-28,hg1s,
2020-04-29,hg1s,
2020-04-30,hg1s,
2020-05-01,hg1s,
2020-05-04,hg1s,
2020-05-05,hg1s,
2020-05-06,hg1s,
2020-05-07,hg1s,
2020-05-08,hg1s,
2020-05-11,hg1s,
2020-05-12,hg1s,
2020-05-13,hg1s,
2020-05-14,hg1s,
2020-05-15,hg1s,
2020-05-18,hg1s,
2020-05-19,hg1s,
2020-05-20,hg1s,
2020-05-21,hg1s,
2020-05-22,hg1s,
2020-05-26,hg1s,
2020-05-27,hg1s,
2020-05-28,hg1s,
2020-05-29,hg1s,
2020-06-01,hg1s,
2020-06-02,hg1s,
2020-06-03,hg1s,
2020-06-04,hg1s,
2020-06-05,hg1s,
2020-06-08,hg1s,
2020-06-09,hg1s,
2020-06-10,hg1s,
2020-06-11,hg1s,
2020-06-12,hg1s,
2020-06-15,hg1s,
2020-06-16,hg1s,
2020-06-17,hg1s,
2020-06-18,hg1s,
2020-06-19,hg1s,
2020-06-22,hg1s,
2020-06-23,hg1s,
2020-06-24,hg1s,
2020-06-25,hg1s,
2020-06-26,hg1s,
2020-06-29,hg1s,
2020-06-30,hg1s,
2020-07-01,hg1s,
2020-07-02,hg1s,
2020-07-06,hg1s,
2020-07-07,hg1s,
2020-07-08,hg1s,
2020-07-09,hg1s,
2020-07-10,hg1s,
2020-07-13,hg1s,
2020-07-14,hg1s,
2020-07-15,hg1s,
2020-07-16,hg1s,
2020-07-17,hg1s,
2020-07-20,hg1s,
2020-07-21,hg1s,
2020-07-22,hg1s,
2020-07-23,hg1s,
2020-07-24,hg1s,
2020-07-27,hg1s,
2020-07-28,hg1s,
2020-07-29,hg1s,
2020-07-30,hg1s,
2020-07-31,hg1s,
2020-08-03,hg1s,
2020-08-04,hg1s,
2020-08-05,hg1s,
2020-08-06,hg1s,
2020-08-07,hg1s,
2020-08-10,hg1s,
2020-08-11,hg1s,
2020-08-12,hg1s,
2020-08-13,hg1s,
2020-08-14,hg1s,
2020-08-17,hg1s,
2020-08-18,hg1s,
2020-08-19,hg1s,
2020-08-20,hg1s,
2020-08-21,hg1s,
2020-08-24,hg1s,
2020-08-25,hg1s,
2020-08-26,hg1s,
2020-08-27,hg1s,
2020-08-28,hg1s,
2020-08-31,hg1s,
2020-09-01,hg1s,
2020-09-02,hg1s,
2020-09-03,hg1s,
2020-09-04,hg1s,
2020-09-08,hg1s,
2020-09-09,hg1s,
2020-09-10,hg1s,
2020-09-11,hg1s,
2020-09-14,hg1s,
2020-09-15,hg1s,
2020-09-16,hg1s,
2020-09-17,hg1s,
2020-09-18,hg1s,
2020-09-21,hg1s,
2020-09-22,hg1s,
2020-09-23,hg1s,
2020-09-24,hg1s,
2020-09-25,hg1s,
2020-09-28,hg1s,
2020-09-29,hg1s,
2020-09-30,hg1s,
2020-10-01,hg1s,
2020-10-02,hg1s,
2020-10-05,hg1s,
2020-10-06,hg1s,
2020-10-07,hg1s,
2020-10-08,hg1s,
2020-10-09,hg1s,
2020-10-12,hg1s,
2020-10-13,hg1s,
2020-10-14,hg1s,
2020-10-15,hg1s,
2020-10-16,hg1s,
2020-10-19,hg1s,
2020-10-20,hg1s,
2020-10-21,hg1s,
2020-10-22,hg1s,
2020-10-23,hg1s,
2020-10-26,hg1s,
2020-10-27,hg1s,
2020-10-28,hg1s,
2020-10-29,hg1s,
2020-10-30,hg1s,
2020-11-02,hg1s,
2020-11-03,hg1s,
2020-11-04,hg1s,
2020-11-05,hg1s,
2020-11-06,hg1s,
2020-11-09,hg1s,
2020-11-10,hg1s,
2020-11-11,hg1s,
2020-11-12,hg1s,
2020-11-13,hg1s,
2020-11-16,hg1s,
2020-11-17,hg1s,
2020-11-18,hg1s,
2020-11-19,hg1s,
2020-11-20,hg1s,
2020-11-23,hg1s,
2020-11-24,hg1s,
2020-11-25,hg1s,
2020-11-27,hg1s,
2020-11-30,hg1s,
2020-12-01,hg1s,
2020-12-02,hg1s,
2020-12-03,hg1s,
2020-12-04,hg1s,
2020-12-07,hg1s,
2020-12-08,hg1s,
2020-12-09,hg1s,
2020-12-10,hg1s,
2020-12-11,hg1s,
2020-12-14,hg1s,
2020-12-15,hg1s,
2020-12-16,hg1s,
2020-12-17,hg1s,
2020-12-18,hg1s,
2020-12-21,hg1s,
2020-12-22,hg1s,
2020-12-23,hg1s,
2020-12-24,hg1s,
2020-12-28,hg1s,
2020-12-29,hg1s,
2020-12-30,hg1s,
2020-12-31,hg1s,
2021-01-04,hg1s,
2021-01-05,hg1s,
2021-01-06,hg1s,
2021-01-07,hg1s,
2021-01-08,hg1s,
2021-01-11,hg1s,
2021-01-12,hg1s,
2021-01-13,hg1s,
2021-01-14,hg1s,
2021-01-15,hg1s,
2021-01-19,hg1s,
2021-01-20,hg1s,
2021-01-21,hg1s,
2021-01-22,hg1s,
2021-01-25,hg1s,
2021-01-26,hg1s,
2021-01-27,hg1s,
2021-01-28,hg1s,
2021-01-29,hg1s,
2021-02-01,hg1s,
2021-02-02,hg1s,
2021-02-03,hg1s,
2021-02-04,hg1s,
2021-02-05,hg1s,
2021-02-08,hg1s,
2021-02-09,hg1s,
2021-02-10,hg1s,
2021-02-11,hg1s,
2021-02-12,hg1s,
2021-02-16,hg1s,
2021-02-17,hg1s,
2021-02-18,hg1s,
2021-02-19,hg1s,
2021-02-22,hg1s,
2021-02-23,hg1s,
2021-02-24,hg1s,
2021-02-25,hg1s,
2021-02-26,hg1s,
2021-03-01,hg1s,
2021-03-02,hg1s,
2021-03-03,hg1s,
2021-03-04,hg1s,
2021-03-05,hg1s,
2021-03-08,hg1s,
2021-03-09,hg1s,
2021-03-10,hg1s,
2021-03-11,hg1s,
2021-03-12,hg1s,
2021-03-15,hg1s,
2021-03-16,hg1s,
2021-03-17,hg1s,
2021-03-18,hg1s,
2021-03-19,hg1s,
2021-03-22,hg1s,
2021-03-23,hg1s,
2021-03-24,hg1s,
2021-03-25,hg1s,
2021-03-26,hg1s,
2021-03-29,hg1s,
2021-03-30,hg1s,
2021-03-31,hg1s,
2021-04-01,hg1s,
2021-04-05,hg1s,
2021-04-06,hg1s,
2021-04-07,hg1s,
2021-04-08,hg1s,
2021-04-09,hg1s,
2021-04-12,hg1s,
2021-04-13,hg1s,
2021-04-14,hg1s,
2021-04-15,hg1s,
2021-04-16,hg1s,
2021-04-19,hg1s,
2021-04-20,hg1s,
2021-04-21,hg1s,
2021-04-22,hg1s,
2021-04-23,hg1s,
2021-04-26,hg1s,
2021-04-27,hg1s,
2021-04-28,hg1s,
2021-04-29,hg1s,
2021-04-30,hg1s,
2021-05-03,hg1s,
2021-05-04,hg1s,
2021-05-05,hg1s,
2021-05-06,hg1s,
2021-05-07,hg1s,
2021-05-10,hg1s,
2021-05-11,hg1s,
2021-05-12,hg1s,
2021-05-13,hg1s,
2021-05-14,hg1s,
2021-05-17,hg1s,
2021-05-18,hg1s,
2021-05-19,hg1s,
2021-05-20,hg1s,
2021-05-21,hg1s,
2021-05-24,hg1s,
2021-05-25,hg1s,
2021-05-26,hg1s,
2021-05-27,hg1s,
2021-05-28,hg1s,
2021-06-01,hg1s,
2021-06-02,hg1s,
2021-06-03,hg1s,
2021-06-04,hg1s,
2021-06-07,hg1s,
2021-06-08,hg1s,
2021-06-09,hg1s,
2021-06-10,hg1s,
2021-06-11,hg1s,
2021-06-14,hg1s,
2021-06-15,hg1s,
2021-06-16,hg1s,
2021-06-17,hg1s,
2021-06-18,hg1s,
2021-06-21,hg1s,
2021-06-22,hg1s,
2021-06-23,hg1s,
2021-06-24,hg1s,
2021-06-25,hg1s,
2021-06-28,hg1s,
2021-06-29,hg1s,
2021-06-30,hg1s,
2021-07-01,hg1s,
2021-07-02,hg1s,
2021-07-06,hg1s,
2021-07-07,hg1s,
2021-07-08,hg1s,
2021-07-09,hg1s,
2021-07-12,hg1s,
2021-07-13,hg1s,
2021-07-14,hg1s,
2021-07-15,hg1s,
2021-07-16,hg1s,
2021-07-19,hg1s,
2021-07-20,hg1s,
2021-07-21,hg1s,
2021-07-22,hg1s,
2021-07-23,hg1s,
2021-07-26,hg1s,
2021-07-27,hg1s,
2021-07-28,hg1s,
2021-07-29,hg1s,
2021-07-30,hg1s,
2021-08-02,hg1s,
2021-08-03,hg1s,
2021-08-04,hg1s,
2021-08-05,hg1s,
2021-08-06,hg1s,
2021-08-09,hg1s,
2021-08-10,hg1s,
2021-08-11,hg1s,
2021-08-12,hg1s,
2021-08-13,hg1s,
2021-08-16,hg1s,
2021-08-17,hg1s,
2021-08-18,hg1s,
2021-08-19,hg1s,
2021-08-20,hg1s,
2021-08-23,hg1s,
2021-08-24,hg1s,
2021-08-25,hg1s,
2021-08-26,hg1s,
2021-08-27,hg1s,
2021-08-30,hg1s,
2021-08-31,hg1s,
2021-09-01,hg1s,
2021-09-02,hg1s,
2021-09-03,hg1s,
2021-09-07,hg1s,
2021-09-08,hg1s,
2021-09-09,hg1s,
2021-09-10,hg1s,
2021-09-13,hg1s,
2021-09-14,hg1s,
2021-09-15,hg1s,
2021-09-16,hg1s,
2021-09-17,hg1s,
2021-09-20,hg1s,
2021-09-21,hg1s,
2021-09-22,hg1s,
2021-09-23,hg1s,
2021-09-24,hg1s,
2021-09-27,hg1s,
2021-09-28,hg1s,
2021-09-29,hg1s,0.9768209378638356
2021-09-30,hg1s,0.9793626578404004
2021-10-01,hg1s,0.9087007292801493
2021-10-04,hg1s,0.8779967966244965
2021-10-05,hg1s,0.8235816889407083
2021-10-06,hg1s,0.8252269549088008
2021-10-07,hg1s,0.7081080831851899
2021-10-08,hg1s,0.770903274210987
2021-10-11,hg1s,0.6308179546027731
2021-10-12,hg1s,0.6883327959215727
2021-10-13,hg1s,0.3094451397808513
2021-10-14,hg1s,0.2537740040575852
2021-10-15,hg1s,0.15738016845822056
2021-10-18,hg1s,0.09688202706387591
2021-10-19,hg1s,0.07369058513627422
2021-10-20,hg1s,0.03544001299307695
2021-10-21,hg1s,0.035321811505211166
2021-10-22,hg1s,0.02211771090391714
2021-10-25,hg1s,0.00872345401385798
2021-10-26,hg1s,0.005095610286104721
2021-10-27,hg1s,0.004143176841020172
2021-10-28,hg1s,0.88791802563539
2021-10-29,hg1s,0.9890777470115294
2021-11-01,hg1s,0.9705082149146087
2021-11-02,hg1s,0.9568717741931049
2021-11-03,hg1s,0.9607040999108365
2021-11-04,hg1s,0.9628690276349549
2021-11-05,hg1s,0.9554010195070028
2021-11-08,hg1s,0.9347043861779131
2021-11-09,hg1s,0.9295141580704438
2021-11-10,hg1s,0.9501634048938933
2021-11-11,hg1s,0.9444863426188361
2021-11-12,hg1s,0.9491583001844026
2021-11-15,hg1s,0.9694302081663976
2021-11-16,hg1s,0.9716748486042069
2021-11-17,hg1s,0.9848235333618091
2021-11-18,hg1s,0.9778065308037744
2021-11-19,hg1s,0.9808514198633593
2021-11-22,hg1s,0.985373891165358
2021-11-23,hg1s,0.9805671584055574
2021-11-24,hg1s,0.98525160321523
2021-11-26,hg1s,0.9924805651436819
2021-11-29,hg1s,0.9933442905058704
2021-11-30,hg1s,0.9936075680826141
2021-12-01,hg1s,0.9901487277866599
2021-12-02,hg1s,0.9867684918667687
2021-12-03,hg1s,0.9868195491030991
2021-12-06,hg1s,0.9838186971392252
2021-12-07,hg1s,0.971406259830705
2021-12-08,hg1s,0.977819565959227
2021-12-09,hg1s,0.9842702981194777
2021-12-10,hg1s,0.9851130699097237
2021-12-13,hg1s,0.9759602757092918
2021-12-14,hg1s,0.9668167634330803
2021-12-15,hg1s,0.970177679754538
2021-12-16,hg1s,0.9727186819770129
2021-12-17,hg1s,0.969786755815248
2021-12-20,hg1s,0.9683083796058857
2021-12-21,hg1s,0.9529822924263065
2021-12-22,hg1s,0.9077832503632657
2021-12-23,hg1s,0.8744325097269948
2021-12-27,hg1s,0.9310446923986572
2021-12-28,hg1s,0.9557429323792405
2021-12-29,hg1s,0.947698549256172
2021-12-30,hg1s,0.9395080097329054
2021-12-31,hg1s,0.9139026273149963
2022-01-03,hg1s,0.9029628140009697
2022-01-04,hg1s,0.8398780707133873
2022-01-05,hg1s,0.9066059232327629
2022-01-06,hg1s,0.9132787964080834
2022-01-07,hg1s,0.7472025263299822
2022-01-10,hg1s,0.80767802722344
2022-01-11,hg1s,0.7741118367146602
2022-01-12,hg1s,0.8227574639572723
2022-01-13,hg1s,0.8421456128470192
2022-01-14,hg1s,0.8887469266328166
2022-01-18,hg1s,0.7750737174312821
2022-01-19,hg1s,0.8087858322089355
2022-01-20,hg1s,0.8013655096947043
2022-01-21,hg1s,0.7991379443930431
2022-01-24,hg1s,0.8214018002895078
2022-01-25,hg1s,0.7548257254648485
2022-01-26,hg1s,0.9533038538427951
2022-01-27,hg1s,0.9759791108580604
2022-01-28,hg1s,0.9624415645017422
2022-01-31,hg1s,0.9398806644033475
2022-02-01,hg1s,0.8146578699714987
2022-02-02,hg1s,0.7623973176460317
2022-02-03,hg1s,0.776264942691257
2022-02-04,hg1s,0.684470310200415
2022-02-07,hg1s,0.5947809135304754
2022-02-08,hg1s,0.5008856770711513
2022-02-09,hg1s,0.5589961532510833
2022-02-10,hg1s,0.3203005526632504
2022-02-11,hg1s,0.4005399071294838
2022-02-14,hg1s,0.3555770251171539
2022-02-15,hg1s,0.3241096901324245
2022-02-16,hg1s,0.25480698950257785
2022-02-17,hg1s,0.2547100668395427
2022-02-18,hg1s,0.3544684496638201
2022-02-22,hg1s,0.18967651423560283
2022-02-23,hg1s,0.38412702626936385
2022-02-24,hg1s,0.901890611748506
2022-02-25,hg1s,0.7892201855386693
2022-02-28,hg1s,0.7394985658512702
2022-03-01,hg1s,0.6689413582596659
2022-03-02,hg1s,0.6516884337068228
2022-03-03,hg1s,0.7102401703645479
2022-03-04,hg1s,0.6471632411259696
2022-03-07,hg1s,0.5151398890085203
2022-03-08,hg1s,0.6007606634975143
2022-03-09,hg1s,0.7633348062925439
2022-03-10,hg1s,0.8385328768239053
2022-03-11,hg1s,0.8361718258034382
2022-03-14,hg1s,0.8217368056940454
2022-03-15,hg1s,0.8276188550979279
2022-03-16,hg1s,0.7801248908616287
2022-03-17,hg1s,0.8514244365455375
2022-03-18,hg1s,0.7314260191542354
2022-03-21,hg1s,0.7463185276956911
2022-03-22,hg1s,0.685164377453177
2022-03-23,hg1s,0.7253279814494002
2022-03-24,hg1s,0.6948448447979095
2022-03-25,hg1s,0.9708064434549397
2022-03-28,hg1s,0.959299139839627
2022-03-29,hg1s,0.9463671215098713
2022-03-30,hg1s,0.9281350758025559
2022-03-31,hg1s,0.9226765205744564
2022-04-01,hg1s,0.8320651320994362
2022-04-04,hg1s,0.8642706746584417
2022-04-05,hg1s,0.8605285027506185
2022-04-06,hg1s,0.7515431859471278
2022-04-07,hg1s,0.6647322811934433
2022-04-08,hg1s,0.5265238795340123
2022-04-11,hg1s,0.4739706568330465
2022-04-12,hg1s,0.46618918696797923
2022-04-13,hg1s,0.3496973768010531
2022-04-14,hg1s,0.26796387358278506
2022-04-18,hg1s,0.3415426094858441
2022-04-19,hg1s,0.4156698388694383
2022-04-20,hg1s,0.45514013641440865
2022-04-21,hg1s,0.38370647519717577
2022-04-22,hg1s,0.5797590515288427
2022-04-25,hg1s,0.5634485738906954
2022-04-26,hg1s,0.9535859408370009
2022-04-27,hg1s,0.9259897835322373
2022-04-28,hg1s,0.9445700718571949
2022-04-29,hg1s,0.9685625835579451
2022-05-02,hg1s,0.9509806741409378
2022-05-03,hg1s,0.9206405299125031
2022-05-04,hg1s,0.9153788343380898
2022-05-05,hg1s,0.9475200764012371
2022-05-06,hg1s,0.9296156040043128
2022-05-09,hg1s,0.9578102977991372
2022-05-10,hg1s,0.9369847800093583
2022-05-11,hg1s,0.9168589660071874
2022-05-12,hg1s,0.9766532606471342
2022-05-13,hg1s,0.9650937206853335
2022-05-16,hg1s,0.9773781085124449
2022-05-17,hg1s,0.9698304591170315
2022-05-18,hg1s,0.9912752483269202
2022-05-19,hg1s,0.9893455441245653
2022-05-20,hg1s,0.9853904611996168
2022-05-23,hg1s,0.9637393037382748
2022-05-24,hg1s,0.9695343022627606
2022-05-25,hg1s,0.9955739927072204
2022-05-26,hg1s,0.9955324018469969
2022-05-27,hg1s,0.9911756213585969
2022-05-31,hg1s,0.9818558056340512
2022-06-01,hg1s,0.9375300072693444
2022-06-02,hg1s,0.8654167710667584
2022-06-03,hg1s,0.8075396480023816
2022-06-06,hg1s,0.6315200144923605
2022-06-07,hg1s,0.5016189517616656
2022-06-08,hg1s,0.262771268604452
2022-06-09,hg1s,0.306998810650325
2022-06-10,hg1s,0.6531072292838522
2022-06-13,hg1s,0.623874160016301
2022-06-14,hg1s,0.7772491969218075
2022-06-15,hg1s,0.7283691355446733
2022-06-16,hg1s,0.8996904329003335
2022-06-17,hg1s,0.9261363509270484
2022-06-21,hg1s,0.8868227118782428
2022-06-22,hg1s,0.9380386623775444
2022-06-23,hg1s,0.9355537406689667
2022-06-24,hg1s,0.9065414913415163
2022-06-27,hg1s,0.969182439396927
2022-06-28,hg1s,0.9206697851918301
2022-06-29,hg1s,0.8708274344548516
2022-06-30,hg1s,0.9338549289032121
2020-01-03,pl1s,
2020-01-06,pl1s,
2020-01-07,pl1s,
2020-01-08,pl1s,
2020-01-09,pl1s,
2020-01-10,pl1s,
2020-01-15,pl1s,
2020-01-17,pl1s,
2020-01-21,pl1s,
2020-01-22,pl1s,
2020-01-23,pl1s,
2020-01-24,pl1s,
2020-01-28,pl1s,
2020-01-29,pl1s,
2020-01-30,pl1s,
2020-01-31,pl1s,
2020-02-03,pl1s,
2020-02-04,pl1s,
2020-02-05,pl1s,
2020-02-06,pl1s,
2020-02-07,pl1s,
2020-02-10,pl1s,
2020-02-11,pl1s,
2020-02-12,pl1s,
2020-02-13,pl1s,
2020-02-14,pl1s,
2020-02-18,pl1s,
2020-02-20,pl1s,
2020-02-21,pl1s,
2020-02-24,pl1s,
2020-02-25,pl1s,
2020-02-26,pl1s,
2020-02-27,pl1s,
2020-02-28,pl1s,
2020-03-02,pl1s,
2020-03-03,pl1s,
2020-03-04,pl1s,
2020-03-05,pl1s,
2020-03-06,pl1s,
2020-03-09,pl1s,
2020-03-10,pl1s,
2020-03-11,pl1s,
2020-03-12,pl1s,
2020-03-13,pl1s,
2020-03-16,pl1s,
2020-03-17,pl1s,
2020-03-18,pl1s,
2020-03-19,pl1s,
2020-03-20,pl1s,
2020-03-23,pl1s,
2020-03-24,pl1s,
2020-03-25,pl1s,
2020-03-26,pl1s,
2020-03-27,pl1s,
2020-03-30,pl1s,
2020-03-31,pl1s,
2020-04-02,pl1s,
2020-04-03,pl1s,
2020-04-06,pl1s,
2020-04-08,pl1s,
2020-04-09,pl1s,
2020-04-13,pl1s,
2020-04-15,pl1s,
2020-04-16,pl1s,
2020-04-17,pl1s,
2020-04-21,pl1s,
2020-04-22,pl1s,
2020-04-23,pl1s,
2020-04-27,pl1s,
2020-04-29,pl1s,
2020-04-30,pl1s,
2020-05-01,pl1s,
2020-05-08,pl1s,
2020-05-11,pl1s,
2020-05-12,pl1s,
2020-05-13,pl1s,
2020-05-14,pl1s,
2020-05-18,pl1s,
2020-05-19,pl1s,
2020-05-22,pl1s,
2020-05-26,pl1s,
2020-05-27,pl1s,
2020-05-28,pl1s,
2020-05-29,pl1s,
2020-06-01,pl1s,
2020-06-02,pl1s,
2020-06-03,pl1s,
2020-06-04,pl1s,
2020-06-05,pl1s,
2020-06-08,pl1s,
2020-06-09,pl1s,
2020-06-10,pl1s,
2020-06-11,pl1s,
2020-06-12,pl1s,
2020-06-15,pl1s,
2020-06-16,pl1s,
2020-06-17,pl1s,
2020-06-18,pl1s,
2020-06-19,pl1s,
2020-06-24,pl1s,
2020-06-25,pl1s,
2020-06-26,pl1s,
2020-06-29,pl1s,
2020-06-30,pl1s,
2020-07-01,pl1s,
2020-07-02,pl1s,
2020-07-06,pl1s,
2020-07-07,pl1s,
2020-07-08,pl1s,
2020-07-09,pl1s,
2020-07-10,pl1s,
2020-07-13,pl1s,
2020-07-14,pl1s,
2020-07-15,pl1s,
2020-07-16,pl1s,
2020-07-17,pl1s,
2020-07-20,pl1s,
2020-07-22,pl1s,
2020-07-23,pl1s,
2020-07-24,pl1s,
2020-07-27,pl1s,
2020-07-28,pl1s,
2020-07-29,pl1s,
2020-07-30,pl1s,
