feature,pfi_mean,pfi_std,mdi_mean,shap_signed,shap_magnitude
f2_garman_klass_20,0.0022923881673881956,0.0029567408506168263,0.0068954947466293905,0.0006467215180214076,0.0013335706623223674
f2_ret_skew_60,0.0008638784055450899,0.0038412899432002058,0.007772931035801041,-0.0009378229646183695,0.0017586769103674466
f2_ret_kurt_60,0.0008459118042451587,0.004641931771963713,0.004160250648029424,-0.00016594439581855508,0.0009103726944776706
f6_ts_momentum_60,-0.0027188203771537035,0.00440717855285599,0.0055837671347330215,0.0008321285035235301,0.0013486691264535397
f6_ma_cross_20_60,2.5713484046826444e-05,0.0024119333736335774,0.0012927436107127508,-3.7055880009455634e-06,0.00020584491903090263
f6_adx_14,0.00022790018623353053,0.004028455054468813,0.009959697465433747,0.0007739023799169691,0.002117554241334937
f7_volume_z_20,0.04041191555358225,0.027155515651419843,0.07090203329000191,8.61842768504332e-05,0.0175127842694002
f7_volume_trend_20,0.02214775810609148,0.012417849973367503,0.05630916947152752,0.00016071322534439396,0.012741277099661774
f7_oi_level,0.002325851925851942,0.0035581578198255882,0.00939960578179783,-0.00015377042570057956,0.0017795404116844667
f7_oi_change,0.0007752294002294125,0.002089891550311705,0.003402035093231997,6.020413662036312e-05,0.0008665902622653221
f7_oi_z_20,0.007999147765814466,0.005763414177910001,0.025757380528058232,-0.0008788836245055426,0.00580883477766706
f7_oi_price_div_20,0.000987213403880085,0.005434904056148869,0.0025685632920403366,-0.0001986286411806521,0.0005393549401787939
f10_hl_range,-0.0022539870623203735,0.005330840296175049,0.01537350890466779,-0.0009184121265651969,0.0030221537245225744
f10_hl_range_mean_20,-0.0006013955180621587,0.001882803936931205,0.006578356091909508,0.0003567438363778745,0.0011302694235388266
f10_oto_ret,-0.0028028551695218114,0.005559025259913706,0.014924463566565247,6.378841965527675e-05,0.0030199866159487943
f10_oto_ret_mean_20,-0.0011415988332654791,0.003530238205215242,0.005586716791650328,-0.00041768072903512597,0.0009887752927919154
f4_pc1,-0.0015698628531961658,0.009813448525450255,0.016607256986591875,-0.0006211767063543245,0.004138744292687823
f4_pc2,0.00012341516508184935,0.0029709805518167917,0.0034999999999999996,-4.7973447270885154e-05,0.0006858044147557831
f4_pc3,0.00707701126034461,0.014369249334271507,0.01696137477711756,-0.001263443542049493,0.00413387309909837
f4_pc4,0.0015247998914665838,0.007149482620952939,0.030919207127177727,-0.0003621422884944098,0.007540256423499221
